AccelXMean,AccelXStd,AccelXMin,AccelXMax,AccelYMean,AccelYStd,AccelYMin,AccelYMax,AccelZMean,AccelZStd,AccelZMin,AccelZMax,GyroXMean,GyroXStd,GyroXMin,GyroXMax,GyroYMean,GyroYStd,GyroYMin,GyroYMax,GyroZMean,GyroZStd,GyroZMin,GyroZMax,MagXMean,MagXStd,MagXMin,MagXMax,MagYMean,MagYStd,MagYMin,MagYMax,MagZMean,MagZStd,MagZMin,MagZMax,Behavior,WindowStart,WindowEnd
-0.20333333333333334,0.07408703590297623,-0.27,-0.1,-0.5800000000000001,0.0848528137423857,-0.64,-0.46,0.7799999999999999,0.0565685424949238,0.7,0.82,-50.596666666666664,25.846671395408393,-76.84,-15.44,-74.66666666666667,76.04759752213668,-181.58,-11.11,43.88666666666666,53.85553783554255,-6.77,118.47,,,,,,,,,,,,,stand,6.009,8.009
-0.185,0.085,-0.27,-0.1,-0.64,0.0,-0.64,-0.64,0.76,0.06,0.7,0.82,-37.475,22.035,-59.51,-15.44,-21.21,10.1,-31.31,-11.11,6.595000000000001,13.365,-6.77,19.96,,,,,,,,,,,,,stand,7.009,9.009
-0.24,0.0,-0.24,-0.24,-0.77,0.0,-0.77,-0.77,0.59,0.0,0.59,0.59,13.55,0.0,13.55,13.55,-6.41,0.0,-6.41,-6.41,1.34,0.0,1.34,1.34,,,,,,,,,,,,,stand,8.009,10.009
-0.14666666666666667,0.06798692684790379,-0.24,-0.08,-0.6133333333333334,0.11671427600007732,-0.77,-0.49,0.7999999999999999,0.16062378404209013,0.59,0.98,-7.7299999999999995,25.49735803307211,-43.58,13.55,-38.94333333333333,24.755515659253707,-66.41,-6.41,28.643333333333334,33.32330749223766,1.34,75.56,,,,,,,,,,,,,stand,9.009,11.009
-0.13333333333333333,0.04988876515698589,-0.2,-0.08,-0.48999999999999994,0.07348469228349531,-0.58,-0.4,0.9233333333333333,0.06649979114420002,0.83,0.98,-12.103333333333332,22.41067354830927,-43.58,6.84,-43.09333333333333,19.423024710093145,-66.41,-18.86,28.38,33.540442255084635,0.55,75.56,,,,,,,,,,,,,stand,10.009,12.009
-0.2,0.0,-0.2,-0.2,-0.4,0.0,-0.4,-0.4,0.96,0.0,0.96,0.96,0.43,0.0,0.43,0.43,-18.86,0.0,-18.86,-18.86,0.55,0.0,0.55,0.55,,,,,,,,,,,,,stand,11.009,13.009
-0.045,0.034999999999999996,-0.08,-0.01,-0.46499999999999997,0.024999999999999994,-0.49,-0.44,0.91,0.010000000000000009,0.9,0.92,-4.975,3.385,-8.36,-1.59,16.785,2.255,14.53,19.04,20.325,1.5850000000000009,18.74,21.91,,,,,,,,,,,,,stand,12.009,14.009
-0.045,0.034999999999999996,-0.08,-0.01,-0.46499999999999997,0.024999999999999994,-0.49,-0.44,0.91,0.010000000000000009,0.9,0.92,-4.975,3.385,-8.36,-1.59,16.785,2.255,14.53,19.04,20.325,1.5850000000000009,18.74,21.91,,,,,,,,,,,,,stand,13.009,15.009
-0.1,0.0,-0.1,-0.1,-0.86,0.0,-0.86,-0.86,0.49,0.0,0.49,0.49,-15.69,0.0,-15.69,-15.69,-2.32,0.0,-2.32,-2.32,-7.81,0.0,-7.81,-7.81,,,,,,,,,,,,,stand,14.009,16.009
-0.12000000000000001,0.020000000000000004,-0.14,-0.1,-0.825,0.034999999999999976,-0.86,-0.79,0.52,0.030000000000000027,0.49,0.55,4.760000000000001,20.45,-15.69,25.21,37.325,39.644999999999996,-2.32,76.97,-8.39,0.5800000000000005,-8.97,-7.81,,,,,,,,,,,,,stand,15.009,17.009
-0.14,0.016329931618554526,-0.16,-0.12,-0.63,0.11430952132988166,-0.79,-0.53,0.7966666666666667,0.17518244457961213,0.55,0.94,9.256666666666666,12.456391487460921,-5.19,25.21,19.959999999999997,41.67268729835726,-21.48,76.97,-2.563333333333333,5.181404785920085,-8.97,3.72,,,,,,,,,,,,,stand,16.009,18.009
-0.14,0.020000000000000004,-0.16,-0.12,-0.55,0.019999999999999962,-0.57,-0.53,0.9199999999999999,0.019999999999999962,0.9,0.94,1.2799999999999998,6.470000000000001,-5.19,7.75,-8.545,12.935,-21.48,4.39,0.6400000000000001,3.08,-2.44,3.72,,,,,,,,,,,,,stand,17.009,19.009
-0.09,0.0,-0.09,-0.09,-0.6,0.0,-0.6,-0.6,0.85,0.0,0.85,0.85,-0.73,0.0,-0.73,-0.73,6.47,0.0,6.47,6.47,13.61,0.0,13.61,13.61,,,,,,,,,,,,,stand,18.009,20.009
-0.11333333333333333,0.0262466929133727,-0.15,-0.09,-0.8433333333333333,0.17249798710580813,-0.98,-0.6,0.5233333333333333,0.23228335186912458,0.33,0.85,0.6533333333333333,3.7194294664041627,-3.05,5.74,1.9733333333333334,3.767460093425749,-2.75,6.47,4.026666666666666,6.825942344386515,-1.77,13.61,,,,,,,,,,,,,stand,19.009,21.009
-0.125,0.024999999999999994,-0.15,-0.1,-0.965,0.015000000000000013,-0.98,-0.95,0.36,0.03,0.33,0.39,1.3450000000000002,4.395,-3.05,5.74,-0.2749999999999999,2.475,-2.75,2.2,-0.765,1.005,-1.77,0.24,,,,,,,,,,,,,stand,20.009,22.009
-0.23,0.0,-0.23,-0.23,-0.49,0.0,-0.49,-0.49,0.8,0.0,0.8,0.8,2.14,0.0,2.14,2.14,-24.17,0.0,-24.17,-24.17,-0.67,0.0,-0.67,-0.67,,,,,,,,,,,,,stand,21.009,23.009
-0.1566666666666667,0.06599663291074444,-0.23,-0.07,-0.5033333333333333,0.009428090415820642,-0.51,-0.49,0.87,0.05354126134736337,0.8,0.93,10.763333333333334,11.096769299615492,2.14,26.43,-11.556666666666667,10.291946150051292,-24.17,1.04,-3.9466666666666668,6.5282990808394255,-13.06,1.89,,,,,,,,,,,,,stand,22.009,24.009
-0.12000000000000001,0.05,-0.17,-0.07,-0.51,0.0,-0.51,-0.51,0.905,0.025000000000000022,0.88,0.93,15.075,11.354999999999999,3.72,26.43,-5.25,6.29,-11.54,1.04,-5.585,7.475,-13.06,1.89,,,,,,,,,,,,,stand,23.009,25.009
