Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
22778,-0.20,-0.53,0.84,-2.26,19.71,1.65,,,
23372,-0.07,-0.51,0.93,3.72,1.04,1.89,,,
23964,-0.17,-0.51,0.88,26.43,-11.54,-13.06,,,
24558,-0.06,-0.46,0.93,14.77,-58.96,-23.56,,,
25151,-0.18,-0.55,0.83,-8.97,31.92,-4.64,,,
25744,-0.26,-0.59,0.88,24.17,-18.74,11.66,,,
26347,-0.14,-0.55,0.87,-7.20,-0.55,-4.46,,,
26940,-0.12,-0.58,0.83,-9.83,21.61,11.72,,,
27534,-0.14,-0.59,0.85,1.77,8.79,7.63,,,
28127,-0.20,-0.59,0.81,-27.65,5.92,-0.06,,,
28763,-0.21,-0.74,0.70,-16.85,43.58,-17.46,,,
29357,-0.14,-0.88,0.44,6.10,11.78,-0.61,,,
29950,-0.16,-0.90,0.41,3.60,-5.25,1.28,,,
30543,-0.18,-0.94,0.37,-30.82,-51.45,22.22,,,
31137,-0.14,-0.91,0.36,17.21,-76.17,35.52,,,
31731,-0.01,-0.49,0.79,-3.97,-56.21,108.52,,,
32324,-0.16,-0.52,0.91,-13.18,0.61,-71.35,,,
32926,-0.22,-0.60,0.81,-23.44,-6.10,22.22,,,
33520,-0.18,-0.55,0.78,-8.79,-26.25,5.43,,,
34113,-0.10,-0.63,0.79,-129.09,-12.88,39.37,,,
34708,-0.15,-0.38,0.81,-35.83,11.78,-40.28,,,
35301,-0.50,-0.49,0.78,-20.51,-40.83,89.54,,,
35938,-0.13,-0.57,0.85,-13.61,23.80,-19.17,,,
36532,-0.12,-0.50,0.88,-6.77,49.80,-23.80,,,
37125,-0.27,-0.53,0.88,-1.46,25.94,-49.62,,,
37719,-0.13,-0.50,0.86,15.44,-55.97,35.95,,,
38312,-0.22,-0.63,0.71,-30.64,-13.98,15.44,,,
38905,-0.25,-0.55,0.88,-6.65,4.21,0.85,,,
39507,-0.28,-0.65,0.72,26.49,18.55,-24.96,,,
40100,-0.33,-0.38,0.89,-2.62,10.80,-37.41,,,
40694,-0.20,-0.53,0.88,-27.71,33.45,-29.11,,,
41287,-0.10,-0.86,0.61,-16.72,-29.05,-12.63,,,
41882,-0.25,-0.81,0.56,-11.84,125.06,15.26,,,
42518,-0.28,-0.88,0.40,2.56,-4.70,-3.72,,,
43110,-0.10,-0.88,0.54,-10.19,-122.25,18.07,,,
43704,0.10,-0.84,0.41,-13.85,-60.73,23.07,,,
44297,-0.05,-0.90,0.48,-7.39,-33.51,14.28,,,
44891,0.00,-0.92,0.37,-2.50,1.95,-3.54,,,
45484,-0.10,-0.83,0.44,46.26,53.28,-13.43,,,
46070,-0.16,-0.83,0.58,4.70,3.72,-4.46,,,
46663,-0.14,-0.82,0.60,-4.27,18.13,-17.21,,,
47256,-0.21,-0.76,0.63,49.32,81.30,2.26,,,
47850,-0.38,-0.56,0.77,32.59,39.12,-38.21,,,
48443,-0.26,-0.62,0.81,-5.49,-1.95,-22.46,,,
49037,-0.31,-0.70,0.67,-2.01,-1.04,-1.10,,,
49629,-0.28,-0.72,0.67,-0.67,1.28,0.61,,,
50265,-0.29,-0.72,0.63,3.23,-4.64,3.66,,,
50858,-0.38,-0.60,0.81,63.35,12.63,-17.40,,,
51451,-0.21,-0.62,0.87,-3.36,-4.82,3.54,,,
52044,-0.14,-0.53,0.69,51.21,-4.70,-54.99,,,
52646,-0.23,-0.63,0.82,-130.13,7.45,105.59,,,
53240,-0.24,-0.47,0.83,-71.96,-50.66,16.11,,,
53833,0.02,-0.41,0.83,-33.63,-43.27,52.55,,,
54426,-0.21,-0.65,0.81,21.36,-10.62,-38.39,,,
55021,-0.09,-0.75,0.69,-87.04,-67.57,125.12,,,
55614,-0.20,-0.58,0.78,-27.40,-15.14,15.81,,,
56208,-0.40,-0.33,0.84,-6.10,-6.23,0.67,,,
56843,-0.36,-0.39,0.87,-10.50,18.01,17.15,,,
57437,-0.40,-0.52,0.95,25.70,-2.44,10.50,,,
58030,-0.38,-0.35,0.98,6.41,9.34,21.48,,,
58623,-0.58,-0.14,0.72,18.07,86.67,-14.28,,,
59226,-0.55,-0.37,0.73,4.21,2.56,-54.99,,,
59818,-0.51,-0.26,0.65,-6.04,-19.10,-8.54,,,
60412,-0.48,-0.53,0.77,-14.53,-0.43,33.02,,,
61005,-0.45,-0.48,0.79,0.37,-14.71,-18.62,,,
61598,-0.53,-0.38,0.65,-0.92,-6.41,-6.53,,,
62192,-0.52,-0.58,0.83,-7.14,5.00,9.34,,,
62784,-0.54,-0.48,0.79,-3.72,-42.66,-63.48,,,
63378,-0.53,-0.49,0.75,-4.27,1.34,12.08,,,
64014,-0.61,-0.36,0.68,-1.71,-2.08,-3.30,,,
64607,-0.66,-0.43,0.65,0.43,2.99,0.24,,,
65200,-0.72,-0.42,0.65,4.33,3.97,-3.30,,,
65801,-0.61,-0.43,0.68,-1.04,-11.90,-12.76,,,
66395,-0.51,-0.47,0.76,3.23,4.76,-2.87,,,
66988,-0.41,-0.46,0.72,-4.52,-24.05,-36.62,,,
67582,-0.35,-0.50,0.80,-4.21,-0.55,9.64,,,
68174,-0.41,-0.51,0.78,-2.99,4.64,6.10,,,
68767,-0.45,-0.49,0.73,-3.60,-21.91,-0.67,,,
69360,-0.42,-0.49,0.80,-0.55,-1.95,3.30,,,
69953,-0.37,-0.53,0.80,-2.14,-1.71,2.26,,,
70546,-0.38,-0.49,0.76,3.85,17.40,30.09,,,
71182,-0.43,-0.50,0.78,-4.82,-2.01,4.58,,,
71775,-0.40,-0.50,0.79,-0.12,3.36,0.18,,,
72377,-0.34,-0.51,0.80,-1.28,-10.07,-6.59,,,
72970,-0.34,-0.46,0.77,-0.67,-0.79,-13.06,,,
73564,-0.34,-0.53,0.81,1.53,-1.46,-3.17,,,
74156,-0.35,-0.62,0.85,2.26,-0.92,-13.24,,,
74750,-0.33,-0.55,0.82,-0.43,-0.37,-0.85,,,
75343,-0.30,-0.56,0.81,10.86,6.04,17.52,,,
75936,-0.34,-0.55,0.81,-2.26,-4.15,-2.01,,,
76529,-0.28,-0.54,0.83,3.36,10.56,11.78,,,
77121,-0.32,-0.57,0.81,4.82,-0.12,2.75,,,
77715,-0.37,-0.48,0.79,0.06,0.37,2.75,,,
78351,-0.37,-0.53,0.82,1.40,3.66,8.18,,,
78953,-0.27,-0.53,0.80,-6.77,-4.46,-7.02,,,
79546,-0.26,-0.52,0.82,-4.76,-5.68,8.97,,,
80138,-0.33,-0.50,0.80,-6.47,-4.09,-8.42,,,
80732,-0.33,-0.53,0.79,3.85,12.94,30.58,,,
81325,-0.32,-0.53,0.79,-5.43,-2.14,-7.20,,,
81919,-0.30,-0.53,0.79,-0.24,6.29,16.42,,,
82512,-0.29,-0.55,0.80,-0.37,-4.52,0.31,,,
83105,-0.29,-0.55,0.79,2.14,-1.65,0.43,,,
83698,-0.37,-0.56,0.76,5.13,5.55,0.37,,,
84290,-0.34,-0.62,0.73,-7.81,15.20,10.01,,,
84926,-0.31,-0.56,0.79,36.99,-5.37,-17.15,,,
85519,-0.33,-0.57,0.95,5.19,16.42,10.93,,,
86121,-0.42,-0.52,0.75,0.73,3.66,2.20,,,
86714,-0.50,-0.54,0.82,-2.01,9.09,12.63,,,
87306,-0.44,-0.54,0.72,-8.67,-5.07,-1.10,,,
87900,-0.49,-0.61,0.68,-9.52,3.78,-11.05,,,
88492,-0.52,-0.50,0.71,-2.14,-4.88,28.69,,,
89086,-0.52,-0.60,0.63,3.97,0.61,-0.61,,,
89679,-0.53,-0.57,0.74,0.67,-2.56,10.01,,,
90272,-0.14,-0.57,0.79,-8.36,-32.84,-14.65,,,
90865,-0.09,-0.70,0.95,14.53,26.37,34.24,,,
91458,-0.14,-0.53,0.84,0.37,-8.54,-0.37,,,
92095,-0.17,-0.42,0.86,7.20,-15.44,12.33,,,
92697,-0.23,-0.53,0.84,43.21,13.31,3.72,,,
93291,-0.25,-0.44,0.89,-7.32,-1.65,-3.72,,,
93883,-0.26,-0.48,0.95,-0.73,-7.02,-21.30,,,
94476,-0.18,-0.52,0.87,-7.08,-14.34,11.78,,,
95069,-0.27,-0.49,0.85,3.66,17.21,25.39,,,
95662,-0.29,-0.44,0.89,4.52,11.17,18.19,,,
96256,-0.32,-0.45,0.85,-5.55,6.77,-10.31,,,
96848,-0.31,-0.57,0.84,4.27,-12.82,0.24,,,
97442,-0.29,-0.55,0.83,-16.30,3.17,1.89,,,
98034,-0.36,-0.79,0.64,1.22,16.42,-25.57,,,
98627,-0.29,-0.82,0.38,-35.46,65.19,-52.61,,,
99273,-0.27,-0.96,0.19,-1.28,1.95,1.22,,,
99866,-0.23,-0.94,0.24,-18.62,-150.15,12.51,,,
100460,-0.21,-0.95,0.18,-11.11,-56.52,9.77,,,
101053,-0.24,-0.93,0.30,8.42,-10.62,-1.53,,,
101646,-0.22,-0.95,0.29,1.89,-1.34,-0.98,,,
102238,-0.21,-0.94,0.32,1.71,-1.71,1.10,,,
102831,-0.22,-0.94,0.32,1.16,5.49,0.37,,,
103425,-0.21,-0.94,0.35,13.55,19.78,-3.72,,,
104018,-0.40,-0.64,0.79,17.40,-5.86,-4.03,,,
104612,-0.18,-0.57,0.87,2.32,-26.98,-28.20,,,
105205,-0.11,-0.58,0.85,3.78,-0.67,-3.23,,,
105850,-0.09,-0.57,0.84,-1.83,13.55,0.55,,,
106444,-0.07,-0.52,0.84,0.79,-0.37,2.44,,,
107037,-0.16,-0.60,0.89,-11.60,22.64,5.62,,,
107631,0.01,-0.59,0.91,4.46,-17.46,-35.95,,,
108224,-0.04,-0.57,0.82,3.66,-20.87,-6.10,,,
108818,-0.01,-0.56,0.87,0.98,5.98,13.24,,,
109411,-0.01,-0.52,0.86,-3.30,-6.71,-5.86,,,
110004,-0.08,-0.58,0.93,3.97,55.05,91.49,,,
110597,-0.29,-0.53,0.83,-2.38,-2.75,0.00,,,
111190,-0.30,-0.52,0.81,0.49,-7.87,-2.44,,,
111784,-0.22,-0.48,0.82,1.95,11.78,-8.12,,,
112385,-0.06,-0.60,0.86,4.39,-3.23,-3.66,,,
113021,-0.11,-0.54,0.82,-2.44,3.72,4.52,,,
113615,-0.10,-0.60,0.85,-1.53,11.35,2.14,,,
114208,-0.02,-0.55,0.93,-9.03,-6.96,-8.24,,,
114802,-0.08,-0.55,0.81,-2.87,6.96,6.35,,,
115395,-0.03,-0.55,0.85,0.55,-8.18,-9.28,,,
115988,0.02,-0.58,0.85,4.27,1.53,2.14,,,
116580,0.02,-0.57,0.88,-7.75,-7.63,-1.34,,,
117173,-0.01,-0.59,0.83,-2.01,-0.18,-2.01,,,
117767,-0.05,-0.52,0.77,7.26,-36.62,-36.25,,,
118360,0.02,-0.54,0.87,-0.18,3.72,11.29,,,
118963,-0.01,-0.59,0.85,0.67,0.49,-4.88,,,
119555,-0.05,-0.57,0.86,-2.08,6.29,-8.12,,,
120192,-0.07,-0.34,0.86,-3.42,-33.87,4.88,,,
120786,-0.08,-0.56,0.85,1.34,0.37,-6.84,,,
121378,0.01,-0.70,0.87,2.69,7.75,-8.06,,,
121972,-0.03,-0.58,0.84,0.00,-5.00,0.61,,,
122564,-0.03,-0.59,0.85,1.40,1.77,1.71,,,
123158,-0.08,-0.58,0.85,-0.85,7.87,7.81,,,
123750,-0.26,-0.74,0.65,-23.01,11.41,-6.23,,,
124344,-0.24,-0.85,0.51,-19.17,4.88,-29.24,,,
124938,-0.18,-0.95,0.34,-7.26,13.73,-3.60,,,
125531,-0.19,-0.93,0.38,1.89,1.04,1.04,,,
126134,-0.22,-0.78,0.49,74.65,-33.63,64.82,,,
126769,-0.04,-0.64,0.88,1.71,-7.87,2.14,,,
127362,0.04,-0.66,0.85,6.96,-2.87,4.03,,,
127955,0.06,-0.58,0.85,4.52,-34.18,-6.04,,,
128548,-0.05,-0.51,0.81,2.81,16.54,21.24,,,
129143,-0.01,-0.52,0.84,-2.56,-19.53,-31.13,,,
129736,-0.01,-0.53,0.82,-0.79,3.23,-1.10,,,
130330,-0.01,-0.59,0.84,-1.46,-24.78,-27.89,,,
130924,-0.04,-0.53,0.84,-4.82,19.96,12.51,,,
131517,0.02,-0.69,0.93,1.65,4.58,4.82,,,
132110,-0.08,-0.57,0.86,1.16,5.43,-2.50,,,
132712,-0.06,-0.61,0.89,1.16,18.25,22.34,,,
133306,-0.04,-0.56,0.84,-3.54,-5.68,-12.94,,,
133943,-0.05,-0.58,0.87,-4.70,22.58,2.93,,,
134537,0.01,-0.53,0.82,5.98,7.14,17.33,,,
135130,-0.07,-0.57,0.83,-0.85,9.09,1.89,,,
135722,-0.08,-0.57,0.89,-1.65,-6.16,7.02,,,
136316,-0.13,-0.56,0.80,-4.76,14.34,-1.34,,,
136910,-0.17,-0.61,0.84,-9.58,-13.85,40.41,,,
137504,-0.13,-0.60,0.71,16.60,-10.25,-21.12,,,
138097,-0.22,-0.64,0.78,-5.86,-8.85,2.32,,,
138690,-0.19,-0.77,0.70,-35.10,-4.03,-8.73,,,
139293,-0.11,-0.94,0.34,-19.96,-1.34,-2.81,,,
139887,-0.12,-0.93,0.36,-3.60,1.83,-0.43,,,
140481,-0.12,-0.96,0.34,-1.65,2.56,-3.85,,,
141115,-0.11,-0.96,0.34,-1.77,-1.77,-0.67,,,
141708,-0.11,-0.96,0.31,0.73,-0.37,-0.92,,,
142301,-0.14,-0.96,0.39,0.31,-58.47,14.59,,,
142894,-0.09,-0.94,0.38,2.62,-7.39,7.45,,,
143488,-0.12,-0.93,0.39,-1.71,-8.36,3.17,,,
144081,-0.11,-0.94,0.37,-1.71,-3.85,0.12,,,
144675,-0.11,-0.93,0.38,-2.20,-1.34,-0.37,,,
145268,-0.10,-0.94,0.36,-0.98,-5.98,2.20,,,
145869,-0.08,-0.94,0.37,1.59,0.00,-1.59,,,
146462,-0.08,-0.94,0.38,-0.31,-1.40,-0.12,,,
147055,-0.06,-0.94,0.38,1.22,0.00,-1.28,,,
147649,-0.06,-0.93,0.39,2.01,-0.37,0.61,,,
148285,0.14,-0.76,0.46,-25.76,-78.43,100.52,,,
148878,-0.26,-0.63,0.74,-29.48,-13.31,2.50,,,
149471,-0.23,-0.65,0.74,-3.72,-11.11,-15.63,,,
150064,-0.25,-0.74,0.66,-7.69,-15.87,15.63,,,
150659,-0.23,-0.84,0.50,11.78,-68.05,37.78,,,
151252,-0.21,-0.53,0.80,-11.35,18.55,-22.77,,,
151846,-0.30,-0.50,0.71,-18.25,-38.21,-3.48,,,
152448,-0.11,-0.63,0.99,33.33,-10.38,-0.67,,,
153041,-0.06,-0.66,0.63,-20.94,-23.19,33.33,,,
153635,-0.05,-0.60,1.05,2.01,-34.55,34.06,,,
154228,-0.21,-0.55,0.79,-41.44,-12.15,14.04,,,
154866,-0.22,-0.48,1.03,-22.16,24.78,-6.16,,,
155460,-0.44,-0.61,0.84,34.79,-50.90,42.24,,,
156054,-0.37,-0.58,0.81,12.08,4.21,-58.17,,,
156647,-0.39,-0.55,0.90,15.50,23.32,-8.18,,,
157240,-0.26,-0.53,0.96,53.22,-1.34,-1.83,,,
157834,-0.16,-0.41,0.83,-45.84,13.55,32.47,,,
158436,-0.23,-0.28,0.94,-4.52,3.48,-31.37,,,
159030,-0.22,-0.44,0.85,2.44,21.55,-0.24,,,
159623,-0.31,-0.43,0.79,32.53,9.70,1.34,,,
160217,-0.23,-0.40,0.87,-8.48,9.16,-61.58,,,
160810,-0.24,-0.38,0.92,13.12,3.85,24.41,,,
161403,-0.34,-0.39,0.93,-13.55,8.00,11.90,,,
162082,-0.26,-0.38,0.76,29.66,-23.86,7.20,,,
162675,-0.22,-0.36,0.90,-5.68,-11.47,20.08,,,
163269,-0.25,-0.29,0.96,-4.94,23.86,-10.93,,,
163862,-0.34,-0.30,0.96,24.35,-17.40,-5.55,,,
164456,-0.29,-0.18,1.04,33.57,-22.03,24.29,,,
165059,-0.25,-0.32,0.99,9.34,19.65,-29.17,,,
165652,-0.39,-0.61,0.67,25.82,71.04,-51.82,,,
166247,-0.43,-0.89,0.80,-37.05,3.72,-46.63,,,
166840,-0.17,-0.80,0.63,10.86,-29.54,25.15,,,
167433,-0.32,-0.55,0.83,4.58,12.45,-12.76,,,
168027,-0.27,-0.47,0.82,2.14,-36.38,25.15,,,
168663,-0.30,-0.49,0.87,-14.28,-7.51,-22.89,,,
169258,-0.26,-0.80,0.54,-29.48,-24.54,-5.74,,,
169852,-0.17,-0.88,0.48,3.91,-4.27,2.32,,,
170446,-0.15,-0.82,0.61,-15.20,18.74,-4.52,,,
171039,-0.11,-0.86,0.59,40.59,-43.64,51.27,,,
171641,-0.23,-0.75,0.63,-35.89,-16.91,11.05,,,
172236,-0.26,-0.48,0.83,-37.84,19.47,-51.15,,,
172829,-0.39,-0.55,0.84,-68.12,-27.89,28.81,,,
173424,-0.21,-0.71,0.71,12.21,14.34,-48.58,,,
174017,-0.06,-0.82,0.70,-36.99,-37.17,-1.59,,,
174611,-0.01,-0.90,0.45,2.87,-13.98,12.21,,,
175204,-0.05,-0.97,0.51,-37.17,10.93,-24.35,,,
175841,0.09,-1.05,-0.04,-17.40,52.06,16.78,,,
176435,0.02,-1.02,0.01,3.78,7.93,0.49,,,
177027,-0.00,-1.01,-0.02,1.59,12.39,1.10,,,
177621,-0.00,-0.99,-0.05,2.32,5.13,1.71,,,
178223,-0.04,-0.99,-0.03,-2.50,2.75,-1.22,,,
178816,0.09,-1.02,0.00,14.22,17.46,-1.40,,,
179410,0.06,-1.00,0.02,-3.30,0.24,1.83,,,
180002,-0.04,-1.00,-0.02,-4.15,-8.85,0.43,,,
180596,-0.02,-0.99,-0.08,-4.88,-5.07,0.18,,,
181190,-0.02,-1.00,-0.08,-3.72,-3.66,-3.30,,,
181783,-0.02,-0.99,-0.08,-0.73,-7.26,-0.67,,,
182419,0.04,-0.99,-0.03,15.32,-40.77,-11.96,,,
183013,0.04,-1.01,0.03,-0.43,-1.89,-0.73,,,
183606,0.08,-1.01,0.11,1.59,-4.64,-1.89,,,
184199,0.03,-1.00,0.16,-6.96,11.05,-2.99,,,
184802,0.06,-1.00,0.08,-5.25,1.95,-1.71,,,
185395,0.05,-0.98,0.02,4.70,9.09,2.26,,,
185988,0.07,-1.00,-0.01,-0.37,0.85,-0.92,,,
186582,0.08,-1.00,-0.03,-2.87,0.67,-2.99,,,
187174,0.07,-1.00,-0.03,1.46,7.63,0.31,,,
187768,0.05,-1.00,-0.02,-0.31,-1.16,0.00,,,
188361,0.07,-1.00,0.00,4.33,-45.23,-2.44,,,
188954,0.09,-1.01,0.01,6.10,-36.19,-0.85,,,
189590,0.10,-0.97,0.12,0.18,-0.98,0.24,,,
190182,0.11,-1.00,0.10,-1.34,10.50,1.65,,,
190776,0.09,-1.01,0.19,-2.62,4.33,5.13,,,
191377,0.06,-1.00,0.11,-0.92,-4.88,3.30,,,
191971,0.29,1.07,-0.47,375.18,-308.84,445.68,,,
192565,-0.28,-0.71,0.62,20.32,8.36,-12.94,,,
193158,-0.11,-0.87,0.31,-24.11,-57.31,28.87,,,
193752,-0.21,-0.94,0.43,-0.61,-4.27,-2.99,,,
194345,-0.23,-1.01,0.58,17.76,-55.05,-5.74,,,
194939,-0.18,-0.89,0.47,-17.70,1.46,-28.93,,,
195533,-0.20,-0.99,0.45,1.28,9.28,15.87,,,
196170,-0.32,-0.92,0.35,-4.94,1.89,0.85,,,
196762,-0.26,-0.92,0.34,-10.19,19.23,-27.59,,,
197356,-0.23,-0.90,0.25,17.09,43.27,-33.08,,,
197959,-0.39,-0.82,0.67,24.17,80.20,-34.73,,,
198552,-0.44,-0.42,0.74,16.17,84.05,-79.10,,,
199146,-0.43,-0.38,0.84,-0.79,-6.47,-27.40,,,
199739,-0.26,-0.66,0.79,-68.12,-62.44,86.49,,,
200332,-0.10,-0.59,0.93,21.61,0.37,-27.65,,,
200925,-0.16,-0.59,0.52,-6.35,-86.06,77.76,,,
201518,-0.21,-0.58,0.70,31.19,59.14,-74.22,,,
202112,-0.29,-0.57,0.88,-20.51,16.30,-2.26,,,
202705,-0.35,-0.50,0.72,-60.06,-9.77,2.32,,,
203342,-0.30,-0.63,0.96,-8.30,47.06,-66.22,,,
203934,-0.45,-0.76,0.55,-37.96,14.95,-14.10,,,
204536,-0.29,-0.92,0.34,60.06,38.21,11.96,,,
205130,-0.32,-0.42,0.79,41.50,36.19,-27.65,,,
205723,-0.15,-0.65,0.92,14.47,-78.55,41.81,,,
206317,-0.27,-0.71,0.74,46.08,-18.07,11.60,,,
206909,-0.25,-0.49,0.90,-17.09,-21.79,-5.92,,,
207503,-0.07,-0.57,0.84,-15.56,-59.57,87.10,,,
208096,-0.24,-0.60,0.78,5.86,5.68,23.50,,,
208688,-0.11,-0.62,0.93,41.99,17.76,-24.72,,,
209282,-0.33,-0.41,0.83,30.33,4.21,-13.43,,,
209918,-0.31,-0.52,0.80,-39.00,-7.57,-25.33,,,
210521,-0.17,-0.65,0.83,5.49,-40.34,74.77,,,
211114,-0.06,-0.49,0.79,32.53,77.45,-22.16,,,
211706,-0.16,-0.44,0.90,-74.58,-2.87,5.92,,,
212300,-0.15,-0.82,0.52,-34.79,14.53,-5.49,,,
212893,-0.27,-0.79,0.56,14.40,20.94,12.33,,,
213487,-0.18,-0.82,0.57,-19.84,-56.95,-10.56,,,
214080,-0.18,-0.81,0.60,1.04,5.92,-3.54,,,
214672,-0.17,-0.83,0.59,0.67,0.24,-5.13,,,
215265,-0.21,-0.88,0.51,-5.55,-10.31,4.88,,,
215858,-0.29,-0.84,0.50,13.67,-20.20,4.94,,,
216451,-0.31,-0.80,0.53,-0.12,-21.06,4.46,,,
217096,-0.33,-0.81,0.50,-3.30,-8.42,11.35,,,
217690,-0.20,-0.82,0.68,16.17,-49.19,0.67,,,
218282,-0.21,-0.70,0.46,2.44,-39.98,-7.93,,,
218875,0.11,-0.83,0.48,1.10,-50.60,63.90,,,
219469,0.00,-0.83,0.61,-8.24,-1.04,-0.24,,,
220062,0.15,-0.79,0.79,39.18,-2.26,50.54,,,
220656,-0.19,-0.67,0.56,-9.89,27.40,-5.19,,,
221249,-0.24,-0.63,0.35,58.17,-2.26,-69.21,,,
221843,-0.09,-0.76,1.08,66.59,-8.97,-11.05,,,
222436,0.05,-0.75,0.55,-6.53,39.86,8.54,,,
223028,0.04,-0.93,0.56,-0.79,-44.92,-4.88,,,
223675,0.13,-0.85,0.55,-9.64,24.17,-13.43,,,
224267,0.13,-0.87,0.49,-11.66,-0.55,3.66,,,
224861,0.20,-0.91,0.52,10.44,10.68,8.54,,,
225454,0.06,-0.85,0.53,13.49,6.53,9.34,,,
226046,-0.00,-0.90,0.60,0.79,-5.13,-3.30,,,
226640,-0.10,-0.84,0.60,-4.64,-8.12,-7.39,,,
227233,-0.13,-0.82,0.58,-2.20,-18.86,-23.80,,,
227827,-0.08,-0.83,0.60,-2.50,3.23,-4.27,,,
228419,-0.09,-0.80,0.60,8.06,35.58,25.33,,,
229012,-0.13,-0.82,0.62,2.56,17.27,11.72,,,
229605,-0.21,-0.71,0.63,-0.79,-27.22,-10.38,,,
230250,-0.22,-0.75,0.67,4.27,-12.08,-5.37,,,
230844,-0.08,-0.69,0.65,5.43,38.15,16.48,,,
231437,-0.20,-0.78,0.75,-1.89,3.91,8.00,,,
232030,-0.28,-0.68,0.68,-5.80,-13.24,-13.24,,,
232623,-0.27,-0.69,0.68,-0.18,-5.00,-19.65,,,
233216,-0.19,-0.74,0.68,9.34,-20.57,-21.85,,,
233810,-0.20,-0.70,0.70,3.05,-11.05,-14.40,,,
234403,-0.24,-0.70,0.67,2.26,-17.27,-18.74,,,
234997,-0.22,-0.68,0.66,-3.11,-27.59,-25.09,,,
235590,-0.18,-0.78,0.70,-10.44,-1.34,-15.26,,,
236184,-0.19,-0.89,0.65,60.55,-18.25,42.66,,,
236786,-0.21,-0.88,0.43,-15.14,5.19,-37.54,,,
237422,-0.17,-0.93,0.41,2.87,0.24,1.59,,,
238016,-0.16,-0.90,0.40,1.04,5.86,23.38,,,
238608,-0.10,-0.94,0.43,-0.12,-58.35,-11.66,,,
239202,-0.01,-0.97,0.32,11.47,2.93,0.00,,,
239794,-0.09,-0.88,0.46,5.55,4.88,-2.99,,,
240387,-0.21,-0.63,0.75,-37.60,-34.36,46.94,,,
240980,-0.49,-0.55,0.34,-47.85,-169.31,-18.74,,,
241574,-0.99,-0.84,0.21,-19.47,15.44,-9.09,,,
242168,-0.77,-0.41,-0.10,21.42,96.25,39.49,,,
242761,-0.67,-0.68,0.03,-0.31,-0.37,-16.17,,,
243364,-0.72,-0.76,0.28,34.91,-40.65,-6.65,,,
244000,-0.63,-0.55,0.62,13.49,-30.15,31.86,,,
244593,-0.67,-0.41,0.44,-51.09,-67.20,-15.56,,,
245187,-0.61,-0.68,0.51,-38.64,62.93,59.39,,,
245780,-0.67,-0.78,0.40,1.22,-53.71,-28.26,,,
246374,-0.49,-0.82,0.10,24.54,-7.45,-38.94,,,
246967,-0.40,-0.58,0.77,-23.38,0.24,16.36,,,
