AnnotationTime_s,Behavior,Time,Time_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
22.226956482197263,stand,22102.0,22.102,0.24,-0.76,0.78,78.43,-14.34,-39.18,,,
22.75835569096449,stand,22695.0,22.695,0.1,-0.52,0.73,-21.3,17.46,-30.58,,,
23.289754899731708,stand,23289.0,23.289,0.15,-0.67,0.69,-121.03,-28.14,59.88,,,
23.82115410849893,stand,23881.0,23.881,0.06,-0.88,0.85,68.91,-26.67,9.28,,,
24.352553317266157,stand,24474.0,24.474,0.07,-0.77,0.63,39.67,48.4,-38.27,,,
24.883952526033376,stand,25067.0,25.067,0.07,-0.62,0.83,8.12,-62.01,60.18,,,
25.4153517348006,stand,25659.0,25.659,0.05,-0.77,0.69,-18.25,29.17,-50.48,,,
25.94675094356782,stand,25659.0,25.659,0.05,-0.77,0.69,-18.25,29.17,-50.48,,,
26.478150152335047,stand,26304.0,26.304,0.22,-0.54,0.73,-53.47,14.34,36.01,,,
27.009549361102263,stand,26897.0,26.897,0.19,-0.58,0.95,64.27,30.82,-11.29,,,
27.54094856986949,stand,27490.0,27.49,0.17,-0.78,0.74,-0.79,18.25,-31.13,,,
28.07234777863671,stand,28083.0,28.083,0.08,-0.54,0.82,56.95,-18.43,74.4,,,
28.603746987403937,stand,28675.0,28.675,0.17,-0.56,0.8,-21.18,42.48,-87.28,,,
29.135146196171164,stand,29268.0,29.268,0.04,-0.51,0.76,-130.86,25.21,-31.49,,,
29.666545404938383,stand,29860.0,29.86,0.16,-0.59,1.12,58.29,25.82,-26.73,,,
30.19794461370561,stand,30454.0,30.454,0.11,-0.53,0.71,-35.77,30.58,-45.47,,,
30.729343822472828,stand,30454.0,30.454,0.11,-0.53,0.71,-35.77,30.58,-45.47,,,
31.26074303124005,stand,31046.0,31.046,0.16,-0.43,0.92,-156.19,13.43,13.98,,,
31.792142240007276,stand,31640.0,31.64,-0.05,-0.48,0.91,-231.57,29.48,54.75,,,
32.3235414487745,stand,32233.0,32.233,-0.1,-0.63,0.67,-8.0,-48.4,43.09,,,
32.85494065754172,stand,32876.0,32.876,0.36,-0.79,0.88,88.44,11.66,-53.47,,,
33.386339866308944,stand,33470.0,33.47,0.06,-0.8,0.61,0.18,17.7,-86.67,,,
33.91773907507617,stand,34062.0,34.062,0.1,-0.72,1.13,87.04,14.89,10.56,,,
34.44913828384339,stand,34655.0,34.655,0.3,-0.62,0.81,44.62,-94.36,75.5,,,
34.980537492610615,stand,35247.0,35.247,0.1,-0.92,0.44,-58.17,55.97,-63.29,,,
35.511936701377834,stand,35247.0,35.247,0.1,-0.92,0.44,-58.17,55.97,-63.29,,,
36.04333591014506,stand,35840.0,35.84,0.09,-0.79,1.15,127.32,52.86,23.07,,,
36.57473511891228,stand,36432.0,36.432,0.17,-0.71,0.61,43.15,-26.37,123.66,,,
37.10613432767951,stand,37025.0,37.025,0.16,-1.14,0.49,169.49,-82.82,53.04,,,
37.637533536446725,stand,37618.0,37.618,0.03,-0.74,0.57,-82.58,-13.98,-25.09,,,
38.16893274521395,stand,38211.0,38.211,0.13,-0.78,0.66,-13.73,94.12,-75.2,,,
38.70033195398118,stand,38805.0,38.805,0.16,-0.55,0.76,-131.16,-7.51,44.19,,,
39.2317311627484,stand,39406.0,39.406,0.05,-0.89,0.6,3.85,-22.4,-32.29,,,
39.76313037151562,stand,39998.0,39.998,0.05,-0.91,0.48,-12.45,43.27,1.28,,,
40.29452958028284,stand,39998.0,39.998,0.05,-0.91,0.48,-12.45,43.27,1.28,,,
40.82592878905007,stand,40634.0,40.634,-0.02,-0.89,0.32,-12.76,-3.85,5.0,,,
41.357327997817286,stand,41226.0,41.226,-0.04,-0.79,0.39,-63.9,14.1,58.53,,,
41.88872720658451,stand,41820.0,41.82,-0.15,-0.98,0.4,-3.23,20.63,-49.62,,,
42.42012641535173,stand,42412.0,42.412,0.35,-0.83,0.91,70.13,-28.2,-24.78,,,
42.95152562411896,stand,43005.0,43.005,0.33,-0.73,0.55,-45.17,11.47,44.92,,,
43.48292483288618,stand,43598.0,43.598,0.11,-0.96,0.26,-1.77,-5.43,-3.78,,,
44.0143240416534,sit,44190.0,44.19,0.15,-0.94,0.32,8.18,-24.17,-3.78,,,
44.54572325042063,sit,44783.0,44.783,0.18,-0.93,0.38,-0.55,-1.28,1.1,,,
45.07712245918785,sit,44783.0,44.783,0.18,-0.93,0.38,-0.55,-1.28,1.1,,,
45.608521667955074,sit,45375.0,45.375,0.2,-0.88,0.51,42.11,15.44,-18.25,,,
46.13992087672229,sit,45969.0,45.969,0.12,-0.81,0.68,2.32,-7.51,8.73,,,
46.67132008548952,sit,46569.0,46.569,0.14,-0.54,0.8,40.65,-50.66,17.76,,,
47.20271929425674,sit,47162.0,47.162,0.06,-0.64,0.8,1.04,6.65,8.61,,,
47.73411850302397,sit,47797.0,47.797,0.1,-0.68,0.64,-9.89,-0.06,1.89,,,
48.26551771179118,sit,48388.0,48.388,0.09,-0.78,0.69,-1.65,1.34,0.18,,,
48.79691692055841,sit,48981.0,48.981,-0.02,-0.88,0.52,-27.53,18.98,-15.32,,,
49.32831612932564,sit,49574.0,49.574,-0.07,-0.87,0.51,0.49,34.67,-18.55,,,
49.859715338092855,sit,49574.0,49.574,-0.07,-0.87,0.51,0.49,34.67,-18.55,,,
50.39111454686008,sit,50167.0,50.167,0.13,-0.81,0.6,-0.49,-2.5,-3.72,,,
50.9225137556273,sit,50759.0,50.759,0.06,-0.83,0.59,-22.28,-55.85,50.11,,,
51.453912964394526,sit,51352.0,51.352,0.14,-0.9,0.47,-18.62,-82.7,-14.89,,,
51.98531217316175,sit,51946.0,51.946,0.29,-0.92,-0.01,-14.1,27.16,15.81,,,
52.51671138192897,sit,52538.0,52.538,0.12,-1.0,0.09,16.97,0.79,3.54,,,
53.04811059069619,sit,53140.0,53.14,0.16,-0.98,0.11,2.93,0.73,0.61,,,
53.579509799463416,sit,53731.0,53.731,0.15,-0.95,0.2,0.12,-2.81,2.44,,,
54.11090900823064,sit,54323.0,54.323,0.15,-0.95,0.12,-10.93,-52.49,8.67,,,
54.64230821699786,sit,54958.0,54.958,0.16,-0.98,0.1,-0.55,-0.06,4.46,,,
55.17370742576509,sit,54958.0,54.958,0.16,-0.98,0.1,-0.55,-0.06,4.46,,,
55.70510663453231,sit,55551.0,55.551,0.15,-0.99,0.11,-5.0,-12.02,0.73,,,
56.23650584329953,sit,56144.0,56.144,-0.01,-1.05,0.02,15.14,-9.46,2.14,,,
56.76790505206675,sit,56736.0,56.736,-0.05,-1.0,0.11,1.22,-1.4,4.03,,,
57.29930426083398,stand,57329.0,57.329,-0.08,-1.0,0.13,-0.73,-0.06,0.24,,,
57.8307034696012,stand,57921.0,57.921,0.15,-0.96,-0.13,20.32,75.87,-6.04,,,
58.362102678368416,stand,58513.0,58.513,0.18,-1.01,-0.05,11.41,17.7,-0.18,,,
58.89350188713564,stand,59106.0,59.106,0.15,-0.99,0.01,-2.93,2.38,0.73,,,
59.42490109590287,stand,59707.0,59.707,0.16,-1.0,-0.0,-0.79,0.79,-0.31,,,
59.956300304670094,stand,59707.0,59.707,0.16,-1.0,-0.0,-0.79,0.79,-0.31,,,
60.48769951343732,stand,60300.0,60.3,0.16,-1.0,0.0,-1.28,-1.59,0.98,,,
61.01909872220453,stand,60892.0,60.892,0.14,-0.99,-0.01,-5.74,14.59,-1.95,,,
61.55049793097176,stand,61485.0,61.485,0.24,-0.97,0.12,2.62,-0.92,-1.22,,,
62.08189713973898,stand,62119.0,62.119,0.26,-0.96,0.14,-1.65,-0.18,2.26,,,
62.61329634850621,stand,62711.0,62.711,0.22,-1.01,0.15,0.49,2.2,0.73,,,
63.14469555727342,stand,63304.0,63.304,0.21,-0.95,0.05,-0.18,-8.36,4.7,,,
63.67609476604065,stand,63896.0,63.896,0.25,-0.62,0.78,55.05,-16.97,37.84,,,
64.20749397480787,stand,64489.0,64.489,-0.13,-0.48,0.89,-0.61,61.77,-9.28,,,
64.7388931835751,stand,64489.0,64.489,-0.13,-0.48,0.89,-0.61,61.77,-9.28,,,
65.27029239234233,sit,65082.0,65.082,-0.16,-0.61,0.73,-9.89,-14.89,-12.27,,,
65.80169160110954,sit,65674.0,65.674,-0.3,-0.67,0.85,-6.84,45.41,3.3,,,
66.33309080987677,sit,66267.0,66.267,-0.23,-0.47,0.83,-16.78,11.72,-13.98,,,
66.86449001864399,sit,66868.0,66.868,-0.4,-0.5,0.84,-8.24,40.04,1.71,,,
67.39588922741122,sit,67461.0,67.461,-0.35,-0.59,0.96,-19.65,31.19,24.05,,,
67.92728843617843,sit,68054.0,68.054,-0.54,-0.55,0.77,80.99,4.46,4.21,,,
68.45868764494566,sit,68647.0,68.647,-0.14,-0.56,0.84,50.96,-34.79,29.72,,,
68.99008685371288,sit,69240.0,69.24,-0.28,-0.33,0.91,22.4,9.46,13.61,,,
69.52148606248011,sit,69240.0,69.24,-0.28,-0.33,0.91,22.4,9.46,13.61,,,
70.05288527124733,sit,69875.0,69.875,-0.15,-0.41,1.0,-12.82,-25.82,-15.99,,,
70.58428448001455,sit,70469.0,70.469,0.19,-0.58,0.75,-55.79,13.98,-0.85,,,
71.11568368878177,sit,71062.0,71.062,0.16,-0.89,0.61,-34.73,30.88,-18.07,,,
71.647082897549,sit,71655.0,71.655,0.43,-0.81,0.49,-29.05,-17.27,-1.16,,,
72.17848210631622,sit,72248.0,72.248,0.37,-0.75,0.7,-12.57,20.94,-13.49,,,
72.70988131508344,sit,72842.0,72.842,0.23,-0.68,0.81,10.38,11.47,-5.37,,,
73.24128052385066,sit,73443.0,73.443,0.15,-0.64,0.81,-46.94,1.71,8.73,,,
73.77267973261789,sit,74036.0,74.036,0.15,-0.73,0.59,30.4,-5.0,-5.49,,,
74.30407894138511,sit,74036.0,74.036,0.15,-0.73,0.59,30.4,-5.0,-5.49,,,
74.83547815015234,sit,74629.0,74.629,-0.13,-0.8,0.65,-8.54,-36.68,12.45,,,
75.36687735891955,sit,75222.0,75.222,0.29,-0.86,0.66,-8.73,-81.79,-28.02,,,
75.89827656768678,sit,75816.0,75.816,0.06,-0.93,0.26,-53.83,-39.55,33.69,,,
76.429675776454,sit,76409.0,76.409,0.1,-1.05,0.02,-19.29,24.6,8.61,,,
76.96107498522123,sit,77044.0,77.044,-0.09,-1.0,-0.15,-29.54,1.59,15.87,,,
77.49247419398844,sit,77637.0,77.637,0.08,-1.07,-0.12,-50.6,-8.79,-0.79,,,
78.02387340275567,sit,78230.0,78.23,-0.29,-0.76,-0.27,56.4,-103.45,-33.87,,,
78.5552726115229,sit,78824.0,78.824,-0.11,-1.02,-0.27,-34.91,-43.4,45.65,,,
79.08667182029012,sit,78824.0,78.824,-0.11,-1.02,-0.27,-34.91,-43.4,45.65,,,
79.61807102905735,sit,79417.0,79.417,-0.04,-0.94,0.13,-48.71,-2.14,-12.33,,,
80.14947023782456,sit,80019.0,80.019,0.09,-0.99,-0.12,-3.48,-52.61,-11.47,,,
80.68086944659179,sit,80612.0,80.612,0.23,-1.05,-0.02,5.8,48.95,-24.11,,,
81.21226865535901,sit,81205.0,81.205,0.17,-1.01,0.0,-7.75,54.99,21.97,,,
81.74366786412624,sit,81798.0,81.798,0.06,-0.99,0.03,10.07,-13.43,-1.22,,,
82.27506707289345,sit,82390.0,82.39,0.09,-1.01,0.04,-21.91,22.83,-1.89,,,
82.80646628166068,sit,82984.0,82.984,0.18,-0.99,-0.13,-3.11,1.34,0.06,,,
83.3378654904279,sit,83576.0,83.576,0.21,-1.0,-0.05,-5.0,71.84,-3.91,,,
83.86926469919513,sit,83576.0,83.576,0.21,-1.0,-0.05,-5.0,71.84,-3.91,,,
84.40066390796235,stand,84211.0,84.211,0.28,-0.95,0.17,-16.05,6.23,-11.78,,,
84.93206311672957,stand,84804.0,84.804,0.3,-0.94,0.17,8.91,38.33,-12.82,,,
85.46346232549679,stand,85397.0,85.397,0.35,-0.93,0.27,-1.16,1.4,0.85,,,
85.99486153426402,stand,85989.0,85.989,0.33,-0.92,0.29,0.98,0.61,3.23,,,
86.52626074303124,stand,86591.0,86.591,0.28,-0.95,0.23,-8.73,-38.02,20.51,,,
87.05765995179846,stand,87183.0,87.183,0.13,-1.05,0.07,-0.67,-32.35,-4.39,,,
87.58905916056568,stand,87776.0,87.776,0.19,-0.99,-0.03,-3.3,8.79,-6.53,,,
88.12045836933291,stand,88369.0,88.369,0.15,-0.99,0.01,0.37,0.31,2.01,,,
88.65185757810013,stand,88369.0,88.369,0.15,-0.99,0.01,0.37,0.31,2.01,,,
89.18325678686736,sit,88961.0,88.961,0.15,-0.99,0.03,5.0,-1.28,-0.12,,,
89.71465599563457,sit,89554.0,89.554,0.25,-0.96,0.05,-2.93,-8.36,0.12,,,
90.2460552044018,sit,90146.0,90.146,0.2,-0.98,0.3,62.44,14.34,-1.1,,,
90.77745441316902,sit,90739.0,90.739,0.18,-0.6,0.68,10.68,24.66,-11.41,,,
91.30885362193624,sit,91373.0,91.373,-0.01,-0.38,0.79,19.78,4.82,-55.48,,,
91.84025283070346,sit,91966.0,91.966,0.03,-0.51,0.81,-67.08,-20.57,-14.95,,,
92.37165203947067,sit,92560.0,92.56,0.03,-0.47,0.93,-29.11,24.11,-28.32,,,
92.90305124823792,sit,93161.0,93.161,0.02,-0.51,0.83,41.08,-25.33,51.45,,,
93.43445045700514,sit,93161.0,93.161,0.02,-0.51,0.83,41.08,-25.33,51.45,,,
93.96584966577235,sit,93755.0,93.755,1.62,-0.33,0.97,139.04,-128.23,-159.61,,,
94.49724887453958,sit,94348.0,94.348,0.32,-0.92,0.68,-30.46,27.16,-82.34,,,
95.0286480833068,sit,94940.0,94.94,0.24,-0.93,0.55,-13.49,85.94,-40.34,,,
95.56004729207405,sit,95534.0,95.534,-0.07,-0.9,-0.18,-8.85,62.68,-3.72,,,
96.09144650084126,sit,96127.0,96.127,0.0,-0.92,-0.17,31.07,44.56,5.62,,,
96.62284570960848,sit,96720.0,96.72,-0.05,-0.96,-0.15,-29.66,-2.08,12.45,,,
97.1542449183757,sit,97313.0,97.313,0.06,-1.0,-0.19,-10.68,-17.09,25.45,,,
97.68564412714292,sit,97906.0,97.906,-0.12,-0.92,-0.0,-11.78,-9.52,-1.22,,,
98.21704333591016,sit,98499.0,98.499,-0.07,-0.99,-0.05,-26.98,6.41,-4.09,,,
98.74844254467736,sit,98499.0,98.499,-0.07,-0.99,-0.05,-26.98,6.41,-4.09,,,
99.2798417534446,sit,99135.0,99.135,0.07,-1.01,-0.1,10.07,-14.53,-1.22,,,
99.8112409622118,sit,99737.0,99.737,0.01,-0.99,-0.07,-0.67,6.41,1.95,,,
100.34264017097904,sit,100329.0,100.329,0.05,-1.02,-0.07,3.54,-5.62,1.71,,,
100.87403937974626,sit,100922.0,100.922,0.06,-0.99,-0.05,-0.49,8.67,-2.5,,,
101.40543858851348,sit,101514.0,101.514,0.21,-0.96,0.11,-4.7,5.8,-8.61,,,
101.9368377972807,sit,102107.0,102.107,0.27,-0.83,0.46,20.94,-34.91,13.37,,,
102.46823700604791,stand,102700.0,102.7,0.22,-0.94,0.34,-2.01,0.18,-2.08,,,
102.99963621481515,stand,103292.0,103.292,0.15,-0.86,0.31,41.75,12.08,-8.91,,,
103.53103542358237,stand,103292.0,103.292,0.15,-0.86,0.31,41.75,12.08,-8.91,,,
104.0624346323496,stand,103886.0,103.886,0.16,-0.88,0.54,-5.8,13.18,-2.93,,,
104.59383384111682,stand,104478.0,104.478,0.1,-0.87,0.53,1.22,0.12,0.92,,,
105.12523304988405,stand,105071.0,105.071,0.1,-0.89,0.5,-3.48,-4.03,1.89,,,
105.65663225865129,stand,105663.0,105.663,0.12,-0.9,0.51,-0.06,0.12,-0.18,,,
106.18803146741848,sit,106297.0,106.297,0.16,-0.78,0.48,37.84,-34.36,8.06,,,
106.71943067618572,sit,106883.0,106.883,0.22,-0.59,0.79,44.31,-31.01,18.74,,,
107.25082988495294,lay down,107476.0,107.476,0.34,-0.51,0.8,12.63,-6.53,10.74,,,
107.78222909372016,lay down,108069.0,108.069,0.28,-0.49,0.78,19.53,14.4,17.15,,,
108.31362830248736,lay down,108069.0,108.069,0.28,-0.49,0.78,19.53,14.4,17.15,,,
108.8450275112546,lay down,108662.0,108.662,0.15,-0.55,0.81,-7.75,10.44,-4.27,,,
109.37642672002184,lay down,109255.0,109.255,0.11,-0.41,0.95,-45.53,18.43,47.18,,,
109.90782592878904,lay down,109848.0,109.848,-0.0,-0.54,0.85,2.38,1.46,-5.19,,,
110.43922513755628,lay down,110440.0,110.44,-0.06,-0.53,0.91,-13.24,9.46,-14.4,,,
110.97062434632348,lay down,111034.0,111.034,-0.1,-0.57,0.89,4.88,5.43,-3.78,,,
111.50202355509072,lay down,111626.0,111.626,-0.1,-0.49,0.88,-3.91,-0.31,3.42,,,
112.03342276385794,lay down,112220.0,112.22,-0.1,-0.52,0.89,0.55,-7.75,-8.36,,,
112.56482197262515,lay down,112812.0,112.812,0.07,-0.6,0.75,4.7,5.62,10.01,,,
113.09622118139238,lay down,112812.0,112.812,0.07,-0.6,0.75,4.7,5.62,10.01,,,
113.6276203901596,lay down,113456.0,113.456,0.19,-0.7,0.77,-14.16,-37.29,46.75,,,
114.15901959892685,lay down,114050.0,114.05,0.29,-0.76,0.6,-17.82,21.36,-12.39,,,
114.69041880769406,lay down,114643.0,114.643,0.15,-0.9,0.41,-7.87,31.25,-16.42,,,
115.22181801646128,lay down,115236.0,115.236,0.22,-0.87,0.41,4.64,-0.61,-3.72,,,
115.7532172252285,lay down,115829.0,115.829,0.27,-0.9,0.4,-3.66,-0.43,0.18,,,
116.28461643399572,lay down,116421.0,116.421,0.23,-0.91,0.29,-0.79,-7.08,1.34,,,
116.81601564276296,lay down,117014.0,117.014,0.1,-1.01,0.23,0.37,18.25,8.85,,,
117.34741485153016,lay down,117606.0,117.606,0.18,-0.99,0.2,9.7,-30.4,11.35,,,
117.8788140602974,lay down,117606.0,117.606,0.18,-0.99,0.2,9.7,-30.4,11.35,,,
118.4102132690646,lay down,118199.0,118.199,0.09,-0.99,0.14,1.89,3.42,2.44,,,
118.94161247783184,lay down,118791.0,118.791,0.06,-0.99,0.19,-0.49,0.06,2.87,,,
119.47301168659908,lay down,119384.0,119.384,0.04,-0.99,0.18,2.38,0.98,4.09,,,
120.00441089536628,lay down,119985.0,119.985,0.08,-1.01,0.17,-6.9,-15.14,-5.98,,,
120.5358101041335,lay down,120620.0,120.62,0.14,-1.02,0.09,-15.08,-68.97,-11.41,,,
121.06720931290072,lay down,121214.0,121.214,0.15,-0.98,0.09,-7.63,2.81,1.59,,,
121.59860852166796,lay down,121806.0,121.806,0.16,-0.99,0.11,0.24,0.98,-3.48,,,
122.13000773043518,lay down,122399.0,122.399,0.17,-1.0,0.16,-5.43,-6.77,6.1,,,
122.6614069392024,lay down,122399.0,122.399,0.17,-1.0,0.16,-5.43,-6.77,6.1,,,
123.19280614796963,stand,122991.0,122.991,0.09,-0.87,-0.08,-42.05,-12.63,28.08,,,
123.72420535673685,stand,123585.0,123.585,0.05,-0.85,-0.06,118.65,0.49,-80.99,,,
124.25560456550406,stand,124178.0,124.178,0.14,-1.03,0.37,-32.17,38.57,43.7,,,
124.78700377427128,stand,124771.0,124.771,0.03,-1.08,0.16,-13.0,25.33,12.27,,,
125.31840298303852,stand,125364.0,125.364,0.0,-0.97,0.15,-12.15,2.99,-1.65,,,
125.84980219180574,stand,125956.0,125.956,-0.01,-1.0,0.16,2.08,-1.22,0.37,,,
126.38120140057296,stand,126558.0,126.558,-0.01,-1.0,0.17,-0.92,0.06,0.31,,,
126.9126006093402,sit,127150.0,127.15,0.03,-0.98,0.2,13.73,-16.11,5.37,,,
127.4439998181074,sit,127150.0,127.15,0.03,-0.98,0.2,13.73,-16.11,5.37,,,
127.97539902687464,sit,127743.0,127.743,-0.02,-0.96,0.29,-0.24,-0.18,3.6,,,
128.50679823564184,sit,128378.0,128.378,0.21,-0.59,0.98,61.71,20.32,-4.52,,,
129.03819744440906,sit,128971.0,128.971,0.01,-0.49,0.86,-42.36,-34.18,52.98,,,
129.5695966531763,sit,129565.0,129.565,0.09,-0.45,0.85,0.31,28.32,-67.87,,,
130.10099586194352,sit,130157.0,130.157,0.08,-0.49,0.89,22.28,38.02,12.33,,,
130.63239507071074,sit,130750.0,130.75,-0.31,-0.36,0.81,-0.37,132.75,-90.94,,,
131.16379427947797,stand,131343.0,131.343,0.01,-0.75,0.91,-249.63,-112.61,43.95,,,
131.6951934882452,stand,131936.0,131.936,0.2,-0.96,0.1,-23.93,-54.32,20.51,,,
132.22659269701242,stand,131936.0,131.936,0.2,-0.96,0.1,-23.93,-54.32,20.51,,,
132.75799190577965,stand,132530.0,132.53,-0.06,-0.96,-0.2,-0.98,-55.91,-25.15,,,
133.28939111454685,stand,133131.0,133.131,-0.08,-1.04,-0.19,6.71,28.75,7.57,,,
133.82079032331407,stand,133725.0,133.725,-0.1,-1.01,-0.06,-1.34,-29.05,-0.12,,,
134.3521895320813,stand,134317.0,134.317,0.03,-0.99,-0.17,-9.09,2.93,-2.81,,,
134.88358874084852,stand,134910.0,134.91,0.26,-0.96,-0.15,2.2,26.0,-17.21,,,
135.41498794961575,stand,135545.0,135.545,0.31,-0.98,0.01,6.47,-74.28,65.73,,,
135.94638715838298,sit,136137.0,136.137,0.27,-1.13,0.31,-40.53,-88.32,-28.44,,,
136.4777863671502,sit,136731.0,136.731,0.69,-1.49,0.98,114.81,-34.97,77.45,,,
137.00918557591743,sit,136731.0,136.731,0.69,-1.49,0.98,114.81,-34.97,77.45,,,
137.54058478468465,sit,137324.0,137.324,0.1,-0.74,0.52,-24.05,21.55,2.69,,,
138.07198399345185,sit,137917.0,137.917,0.21,-0.93,0.37,-6.04,15.44,-6.65,,,
138.60338320221908,sit,138510.0,138.51,0.2,-0.94,0.4,-9.16,58.35,-33.2,,,
139.1347824109863,sit,139102.0,139.102,0.39,-1.05,0.54,30.64,-20.02,59.39,,,
139.66618161975353,stand,139704.0,139.704,0.11,-0.81,0.68,12.39,-13.43,9.83,,,
140.19758082852076,stand,140296.0,140.296,0.16,-0.79,0.66,-1.46,4.15,-1.04,,,
