AnnotationTime_s,Behavior,Time,Time_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
-6.487639266116069,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-5.975278532232138,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-5.462917798348206,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-4.950557064464276,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-4.438196330580345,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-3.925835596696413,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-3.4134748628124827,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-2.901114128928551,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-2.3887533950446205,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-1.876392661160689,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-1.3640319272767585,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-0.8516711933928267,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
-0.339310459508896,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
0.1730502743750346,stand,28.0,0.028,-0.17,-0.41,0.72,30.46,-22.46,-9.22,,,
0.6854110082589662,stand,621.0,0.621,0.03,-0.61,1.03,-20.02,-9.89,-28.08,,,
1.1977717421428975,stand,1214.0,1.214,-0.12,-0.51,0.88,12.76,9.03,-9.34,,,
1.7101324760268284,stand,1807.0,1.807,-0.1,-0.6,0.85,-10.86,-61.04,81.67,,,
2.222493209910759,stand,2400.0,2.4,-0.11,-0.64,0.79,3.23,-3.17,6.23,,,
2.7348539437946897,stand,2992.0,2.992,-0.01,-0.67,0.78,4.15,6.96,-78.55,,,
3.247214677678622,stand,2992.0,2.992,-0.01,-0.67,0.78,4.15,6.96,-78.55,,,
3.759575411562553,stand,3585.0,3.585,-0.05,-0.67,0.69,-79.16,-19.41,75.07,,,
4.271936145446484,stand,4177.0,4.177,-0.06,-0.39,0.89,-39.18,4.21,-15.5,,,
4.784296879330414,stand,4771.0,4.771,-0.05,-0.37,0.89,21.36,-16.24,35.64,,,
5.296657613214347,stand,5363.0,5.363,-0.15,-0.4,0.84,-37.11,57.98,-98.27,,,
5.809018347098277,stand,6008.0,6.008,-0.18,-0.53,0.76,-57.62,-21.73,3.72,,,
6.321379080982208,stand,6600.0,6.6,-0.2,-0.62,0.74,3.66,15.32,-29.85,,,
6.833739814866139,stand,6600.0,6.6,-0.2,-0.62,0.74,3.66,15.32,-29.85,,,
7.346100548750069,stand,7192.0,7.192,-0.2,-0.66,0.76,-0.37,0.18,-3.17,,,
7.858461282634002,stand,7786.0,7.786,-0.21,-0.65,0.74,-23.25,-33.63,7.32,,,
8.370822016517932,stand,8378.0,8.378,-0.21,-0.85,0.46,-30.82,57.92,-47.49,,,
8.883182750401863,stand,8972.0,8.972,-0.13,-0.91,0.39,1.71,-2.01,0.79,,,
9.395543484285795,stand,9564.0,9.564,-0.17,-0.91,0.42,-2.14,-1.53,-2.69,,,
9.907904218169726,stand,10156.0,10.156,-0.18,-0.91,0.43,-0.61,-1.04,0.79,,,
10.420264952053657,stand,10156.0,10.156,-0.18,-0.91,0.43,-0.61,-1.04,0.79,,,
10.932625685937587,stand,10749.0,10.749,-0.22,-0.92,0.4,-1.53,-0.55,-0.79,,,
11.444986419821518,stand,11342.0,11.342,-0.16,-0.91,0.37,0.06,-10.74,1.34,,,
11.957347153705449,stand,11935.0,11.935,-0.2,-0.97,0.4,-6.23,-8.24,2.2,,,
12.46970788758938,stand,12528.0,12.528,-0.02,-0.78,0.64,7.32,-46.63,9.7,,,
12.98206862147331,stand,13173.0,13.173,-0.06,-0.57,0.9,-4.15,2.56,6.29,,,
13.494429355357244,stand,13765.0,13.765,-0.13,-0.56,0.88,-21.79,23.86,2.62,,,
14.006790089241177,stand,13765.0,13.765,-0.13,-0.56,0.88,-21.79,23.86,2.62,,,
14.519150823125106,stand,14358.0,14.358,-0.19,-0.71,0.72,-41.56,60.0,-33.33,,,
15.031511557009036,stand,14952.0,14.952,-0.2,-0.89,0.6,-19.78,45.78,-6.35,,,
15.543872290892969,stand,15545.0,15.545,-0.2,-0.87,0.51,-0.06,0.61,0.55,,,
16.056233024776898,stand,16138.0,16.138,-0.2,-0.85,0.54,-3.6,-2.93,1.28,,,
16.56859375866083,stand,16731.0,16.731,-0.12,-0.85,0.53,7.93,11.05,-6.1,,,
17.08095449254476,stand,17323.0,17.323,-0.11,-0.86,0.54,-2.08,-1.59,0.67,,,
17.593315226428693,stand,17323.0,17.323,-0.11,-0.86,0.54,-2.08,-1.59,0.67,,,
18.105675960312624,stand,17916.0,17.916,-0.12,-0.86,0.54,-0.31,-1.83,-0.37,,,
