AccelXMean,AccelXStd,AccelXMin,AccelXMax,AccelYMean,AccelYStd,AccelYMin,AccelYMax,AccelZMean,AccelZStd,AccelZMin,AccelZMax,GyroXMean,GyroXStd,GyroXMin,GyroXMax,GyroYMean,GyroYStd,GyroYMin,GyroYMax,GyroZMean,GyroZStd,GyroZMin,GyroZMax,MagXMean,MagXStd,MagXMin,MagXMax,MagYMean,MagYStd,MagYMin,MagYMax,MagZMean,MagZStd,MagZMin,MagZMax,Behavior,WindowStart,WindowEnd
0.08,0.009999999999999995,0.07,0.09,-0.625,0.03500000000000003,-0.66,-0.59,0.8049999999999999,0.034999999999999976,0.77,0.84,-11.445,15.774999999999999,-27.22,4.33,-4.395,9.335,-13.73,4.94,-9.215,4.945,-14.16,-4.27,,,,,,,,,,,,,stand,18.214,20.214
0.055,0.034999999999999996,0.02,0.09,-0.765,0.10499999999999998,-0.87,-0.66,0.63,0.14,0.49,0.77,-25.39,1.83,-27.22,-23.56,12.755,7.8149999999999995,4.94,20.57,-18.310000000000002,4.15,-22.46,-14.16,,,,,,,,,,,,,stand,19.214,21.214
0.05,0.030000000000000002,0.02,0.08,-0.895,0.025000000000000022,-0.92,-0.87,0.525,0.03500000000000003,0.49,0.56,-6.4399999999999995,17.119999999999997,-23.56,10.68,16.115000000000002,4.455,11.66,20.57,-14.040000000000001,8.420000000000002,-22.46,-5.62,,,,,,,,,,,,,stand,20.214,22.214
0.1,0.019999999999999997,0.08,0.12,-0.91,0.010000000000000009,-0.92,-0.9,0.515,0.04500000000000004,0.47,0.56,1.645,9.035,-7.39,10.68,10.925,0.7350000000000003,10.19,11.66,-7.785,2.1649999999999996,-9.95,-5.62,,,,,,,,,,,,,other,21.214,23.214
0.11,0.009999999999999995,0.1,0.12,-0.91,0.010000000000000009,-0.92,-0.9,0.43,0.03999999999999998,0.39,0.47,-7.175,0.21499999999999986,-7.39,-6.96,17.025,6.835,10.19,23.86,-3.51,6.4399999999999995,-9.95,2.93,,,,,,,,,,,,,other,22.214,24.214
0.035,0.065,-0.03,0.1,-0.765,0.15500000000000003,-0.92,-0.61,0.65,0.26,0.39,0.91,21.695,28.655,-6.96,50.35,6.375,17.485,-11.11,23.86,12.695,9.765,2.93,22.46,,,,,,,,,,,,,stand,23.214,25.214
-0.12,0.09,-0.21,-0.03,-0.56,0.04999999999999999,-0.61,-0.51,0.7150000000000001,0.195,0.52,0.91,-19.41,69.76,-89.17,50.35,7.66,18.77,-11.11,26.43,80.2,57.74,22.46,137.94,,,,,,,,,,,,,stand,24.214,26.214
-0.6849999999999999,0.475,-1.16,-0.21,-1.7000000000000002,1.19,-2.89,-0.51,0.785,0.265,0.52,1.05,117.095,206.265,-89.17,323.36,-241.76,268.19,-509.95,26.43,167.055,29.114999999999995,137.94,196.17,,,,,,,,,,,,,stand,25.214,27.214
-0.6849999999999999,0.475,-1.16,-0.21,-1.715,1.175,-2.89,-0.54,0.93,0.12,0.81,1.05,156.4,166.96,-10.56,323.36,-201.295,308.655,-509.95,107.36,65.36999999999999,130.8,-65.43,196.17,,,,,,,,,,,,,stand,26.214,28.214
-0.08499999999999999,0.125,-0.21,0.04,-0.525,0.015000000000000013,-0.54,-0.51,0.8500000000000001,0.03999999999999998,0.81,0.89,-27.560000000000002,17.0,-44.56,-10.56,62.53,44.83,17.7,107.36,-7.170000000000002,58.260000000000005,-65.43,51.09,,,,,,,,,,,,,stand,27.214,29.214
-0.015000000000000003,0.05500000000000001,-0.07,0.04,-0.5,0.010000000000000009,-0.51,-0.49,0.91,0.020000000000000018,0.89,0.93,-52.980000000000004,8.419999999999998,-61.4,-44.56,16.48,1.2199999999999998,15.26,17.7,-16.174999999999997,67.265,-83.44,51.09,,,,,,,,,,,,,stand,28.214,30.214
-0.0050000000000000044,0.065,-0.07,0.06,-0.635,0.14500000000000002,-0.78,-0.49,0.7150000000000001,0.21500000000000002,0.5,0.93,-33.6,27.799999999999997,-61.4,-5.8,15.780000000000001,0.5200000000000005,15.26,16.3,-58.474999999999994,24.965,-83.44,-33.51,,,,,,,,,,,,,stand,29.214,31.214
0.04,0.02,0.02,0.06,-0.8400000000000001,0.06,-0.9,-0.78,0.485,0.015000000000000013,0.47,0.5,1.7100000000000004,7.51,-5.8,9.22,3.3000000000000007,13.0,-9.7,16.3,-14.68,18.83,-33.51,4.15,,,,,,,,,,,,,stand,30.214,32.214
-0.015000000000000001,0.035,-0.05,0.02,-0.755,0.14500000000000002,-0.9,-0.61,0.64,0.17000000000000004,0.47,0.81,9.495000000000001,0.27499999999999947,9.22,9.77,-0.08999999999999986,9.61,-9.7,9.52,-63.325,67.47500000000001,-130.8,4.15,,,,,,,,,,,,,sit,31.214,33.214
0.12,0.16999999999999998,-0.05,0.29,-0.78,0.16999999999999998,-0.95,-0.61,0.595,0.21500000000000002,0.38,0.81,-24.200000000000003,33.97,-58.17,9.77,9.305,0.21499999999999986,9.09,9.52,-79.53,51.27,-130.8,-28.26,,,,,,,,,,,,,sit,32.214,34.214
0.245,0.044999999999999984,0.2,0.29,-0.925,0.024999999999999967,-0.95,-0.9,0.36,0.01999999999999999,0.34,0.38,-27.07,31.1,-58.17,4.03,-45.75,54.84,-100.59,9.09,17.64,45.900000000000006,-28.26,63.54,,,,,,,,,,,,,sit,33.214,35.214
0.175,0.02500000000000001,0.15,0.2,-0.915,0.015000000000000013,-0.93,-0.9,0.09500000000000001,0.245,-0.15,0.34,-2.775,6.805,-9.58,4.03,-51.975,48.615,-100.59,-3.36,37.57,25.97,11.6,63.54,,,,,,,,,,,,,sit,34.214,36.214
0.21000000000000002,0.06000000000000001,0.15,0.27,-0.97,0.03999999999999998,-1.01,-0.93,-0.095,0.055,-0.15,-0.04,10.254999999999999,19.835,-9.58,30.09,12.905000000000001,16.265,-3.36,29.17,0.915,10.684999999999999,-9.77,11.6,,,,,,,,,,,,,sit,35.214,37.214
0.27,0.0,0.27,0.27,-1.01,0.0,-1.01,-1.01,-0.04,0.0,-0.04,-0.04,30.09,0.0,30.09,30.09,29.17,0.0,29.17,29.17,-9.77,0.0,-9.77,-9.77,,,,,,,,,,,,,sit,36.214,38.214
-0.035,0.015000000000000001,-0.05,-0.02,-1.0,0.020000000000000018,-1.02,-0.98,0.18,0.13,0.05,0.31,-9.275,1.4049999999999998,-10.68,-7.87,-18.125,18.615000000000002,-36.74,0.49,-5.949999999999999,4.24,-10.19,-1.71,,,,,,,,,,,,,sit,37.214,39.214
0.03,0.09273618495495704,-0.05,0.16,-0.9866666666666667,0.024944382578492966,-1.02,-0.96,0.12666666666666668,0.1302134998974974,0.02,0.31,3.5400000000000005,18.159418125773378,-10.68,29.17,-16.883333333333333,15.30018373164918,-36.74,0.49,-2.1366666666666663,6.408438880795297,-10.19,5.49,,,,,,,,,,,,,stand,38.214,40.214
0.16,0.0,0.16,0.16,-0.96,0.0,-0.96,-0.96,0.02,0.0,0.02,0.02,29.17,0.0,29.17,29.17,-14.4,0.0,-14.4,-14.4,5.49,0.0,5.49,5.49,,,,,,,,,,,,,stand,39.214,41.214
0.0,0.06,-0.06,0.06,-0.64,0.29999999999999993,-0.94,-0.34,0.44999999999999996,0.38999999999999996,0.06,0.84,-14.77,13.37,-28.14,-1.4,50.78,3.3599999999999994,47.42,54.14,-59.54,45.38,-104.92,-14.16,,,,,,,,,,,,,stand,40.214,42.214
-0.02666666666666667,0.06182412330330469,-0.08,0.06,-0.66,0.24657656011875903,-0.94,-0.34,0.5966666666666667,0.38002923864121585,0.06,0.89,-14.14,10.952856552820668,-28.14,-1.4,41.78666666666667,13.011014137602375,23.8,54.14,-48.419999999999995,40.251770975531834,-104.92,-14.16,,,,,,,,,,,,,stand,41.214,43.214
-0.08,0.0,-0.08,-0.08,-0.7,0.0,-0.7,-0.7,0.89,0.0,0.89,0.89,-12.88,0.0,-12.88,-12.88,23.8,0.0,23.8,23.8,-26.18,0.0,-26.18,-26.18,,,,,,,,,,,,,stand,42.214,44.214
0.19,0.0,0.19,0.19,-0.72,0.0,-0.72,-0.72,0.82,0.0,0.82,0.82,-15.26,0.0,-15.26,-15.26,-87.95,0.0,-87.95,-87.95,72.39,0.0,72.39,72.39,,,,,,,,,,,,,stand,43.214,45.214
0.15333333333333335,0.0590668171555645,0.07,0.2,-0.6666666666666666,0.08993825042154692,-0.74,-0.54,0.7366666666666667,0.11785113019775792,0.57,0.82,10.253333333333332,22.15491116860749,-15.26,38.76,-33.223333333333336,39.20367443096232,-87.95,1.83,21.650000000000002,40.756619912189315,-27.4,72.39,,,,,,,,,,,,,stand,44.214,46.214
