Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
249687,0.44,-0.53,0.49,61.52,88.75,6.35,,,
250281,1.51,1.02,0.06,-267.82,-228.88,-112.61,,,
250926,0.83,-0.19,-0.27,192.02,441.10,-13.06,,,
251519,-0.18,-1.48,2.22,98.45,40.59,-200.50,,,
252113,-0.11,-0.94,0.44,-23.32,-156.31,108.40,,,
252706,-0.05,-0.89,0.53,59.88,29.97,21.18,,,
253300,-0.08,-0.79,0.68,-1.04,56.21,-28.63,,,
253893,-0.48,-0.74,0.65,-57.37,89.66,-85.75,,,
254487,-0.36,-0.29,0.43,135.31,45.47,-57.43,,,
255081,0.24,-0.80,0.90,-96.80,56.52,56.64,,,
255673,0.07,-0.69,0.72,0.06,-4.52,-1.16,,,
256266,0.32,-0.63,0.70,-13.79,-9.34,7.93,,,
256867,0.51,-0.71,0.60,-1.95,-87.83,27.65,,,
257461,0.08,-0.83,0.58,-73.73,122.25,17.58,,,
258097,0.20,0.13,-0.34,66.35,20.39,309.51,,,
258691,-0.06,-2.36,0.86,-241.94,176.39,-188.54,,,
259284,-0.29,-0.65,1.03,-124.08,-70.31,120.73,,,
259878,-0.24,-0.50,0.82,67.44,18.86,-106.45,,,
260472,-0.25,-0.35,0.83,-125.18,36.62,-37.41,,,
261066,-0.23,-0.53,0.74,3.72,60.06,-64.58,,,
261659,-0.20,-0.71,0.54,15.50,10.31,-47.49,,,
262253,-0.27,-0.74,0.61,-34.55,3.85,15.50,,,
262846,-0.21,-0.51,0.87,64.70,37.90,-187.93,,,
263448,-0.18,-0.47,0.84,-12.02,23.01,10.13,,,
264041,-0.21,-0.52,0.83,18.31,18.92,13.12,,,
264678,0.14,-0.81,0.54,-118.35,-129.88,-6.84,,,
265272,-0.13,-0.54,0.94,-5.86,-20.87,109.92,,,
265866,-0.31,-0.50,0.93,4.76,19.59,-36.99,,,
266459,-0.06,-0.68,0.76,-23.44,73.12,-57.01,,,
267052,-0.17,-0.78,0.80,22.64,-7.75,10.50,,,
267646,-0.23,-0.71,0.72,29.97,13.00,-53.47,,,
268239,-0.15,-0.76,0.60,-59.27,28.38,11.96,,,
268833,-0.31,-0.91,0.33,-29.11,-43.33,-26.73,,,
269435,0.02,-1.20,0.23,9.09,18.55,40.10,,,
270028,-0.08,-1.03,0.11,6.53,-5.25,11.29,,,
270620,-0.13,-0.98,0.13,-1.34,-5.55,1.89,,,
271213,-0.10,-1.00,-0.00,-13.18,-21.12,-1.59,,,
271850,-0.16,-0.99,-0.04,0.61,-3.48,-1.83,,,
272442,-0.18,-0.96,-0.00,12.21,-14.04,13.43,,,
273037,-0.30,-0.96,0.09,7.51,-6.96,-3.42,,,
273629,-0.15,-1.02,0.12,14.10,-63.23,-22.09,,,
274223,0.12,-0.99,0.15,-16.42,-89.05,-1.89,,,
274817,0.10,-1.04,0.05,2.01,-11.60,-0.12,,,
275410,0.11,-0.98,0.10,2.26,3.85,-18.19,,,
276012,0.15,-0.97,0.15,-1.40,2.50,-4.33,,,
276605,0.10,-0.95,0.21,-13.92,71.59,14.04,,,
277198,0.11,-0.99,0.27,-3.23,-2.14,-2.26,,,
277790,-0.04,-0.98,0.28,-0.43,53.65,29.97,,,
278383,0.02,-0.98,0.20,1.04,-0.55,2.14,,,
279019,-0.05,-0.98,0.23,0.12,3.23,3.23,,,
279611,-0.02,-0.95,0.21,-3.60,27.47,-19.29,,,
280205,-0.00,-0.98,0.22,-0.73,-2.20,-1.77,,,
280798,0.07,-1.03,0.27,-12.08,1.34,8.67,,,
281390,-0.03,-0.99,0.16,-0.24,3.36,-0.24,,,
281983,-0.02,-0.99,0.10,-0.67,0.43,-0.79,,,
282585,0.06,-1.01,0.13,9.03,2.08,-0.49,,,
283178,-0.03,-0.98,0.30,3.36,16.42,5.62,,,
283770,-0.04,-0.97,0.31,1.28,-3.97,0.55,,,
284363,-0.05,-0.96,0.32,-1.89,1.95,0.92,,,
284956,-0.05,-0.96,0.32,1.28,-1.28,2.01,,,
285548,-0.06,-0.96,0.32,-0.67,0.43,-2.50,,,
286184,-0.04,-0.96,0.31,-0.55,-3.05,1.04,,,
286777,-0.04,-0.97,0.31,-1.59,-0.12,-1.71,,,
287371,0.02,-0.97,0.28,-5.31,14.53,-37.05,,,
287963,0.12,-0.87,0.44,51.88,-15.32,2.87,,,
288557,0.12,-0.52,0.90,-8.18,13.79,-27.83,,,
289150,-0.26,-0.14,0.96,-26.73,-46.08,-7.08,,,
289752,-0.13,-0.17,0.85,15.08,1.34,-4.76,,,
290346,-0.03,-0.23,0.93,6.53,-11.05,-9.58,,,
290938,0.02,-0.17,0.99,-23.62,-11.66,9.28,,,
291532,-0.04,-0.29,1.00,-2.93,-7.08,-5.55,,,
292124,0.01,-0.46,0.84,3.17,21.36,-7.69,,,
292760,-0.05,-0.48,0.93,1.77,-13.31,47.73,,,
293354,-0.02,-0.56,0.86,-9.89,198.73,-145.39,,,
293947,-0.33,-0.71,0.75,-36.25,24.11,-10.93,,,
294541,-0.31,-0.92,0.37,-31.86,-60.30,-14.71,,,
295134,-0.10,-1.03,0.02,-23.44,-53.96,55.42,,,
295736,-0.14,-0.88,0.26,0.85,-52.37,14.95,,,
296329,-0.09,-1.08,0.21,-29.48,21.42,14.47,,,
296921,-0.05,-0.67,0.48,53.41,-49.56,68.36,,,
297515,-0.11,-0.51,0.94,32.35,-10.93,2.20,,,
298108,-0.07,-0.37,0.75,19.35,32.71,3.05,,,
298702,-0.10,-0.13,0.90,-21.73,-2.56,55.85,,,
299294,-0.02,-0.58,1.07,32.23,140.20,24.41,,,
299930,-0.27,-0.48,0.77,0.55,6.71,-5.00,,,
300524,-0.07,-0.47,0.84,-0.12,26.98,-68.66,,,
301116,-0.15,-0.48,0.83,-19.53,-48.10,40.22,,,
301710,-0.05,-0.49,0.93,-21.48,-30.15,-7.75,,,
302312,-0.10,-0.44,0.87,-7.93,-12.82,29.79,,,
302905,-0.00,-0.32,1.07,65.25,-12.15,39.86,,,
303498,0.02,-0.37,0.94,-2.32,-41.38,45.29,,,
304091,0.03,-0.42,0.97,-34.55,47.73,-76.97,,,
304685,-0.08,-0.42,0.88,16.54,18.68,-4.33,,,
305277,-0.10,-0.47,0.95,-11.11,15.56,-10.93,,,
305871,0.01,-0.54,1.06,7.14,98.57,-150.27,,,
306464,-0.61,-0.64,0.74,-58.65,109.01,-82.82,,,
307100,-0.38,-0.57,0.72,12.21,-7.20,-6.90,,,
307694,-0.43,-0.54,0.77,-1.04,-1.71,-1.28,,,
308287,-0.43,-0.54,0.75,-0.61,-1.95,0.24,,,
308889,-0.30,-0.70,0.58,0.49,-11.29,2.14,,,
309482,-0.13,-0.89,0.29,-1.34,-93.08,-5.25,,,
310075,-0.19,-0.94,0.33,15.75,-101.68,33.57,,,
310668,0.21,-0.91,0.32,1.22,-33.63,35.64,,,
311261,0.07,-0.79,0.28,62.81,48.10,-39.43,,,
311854,0.23,-0.83,0.58,10.38,11.66,-3.54,,,
312447,-0.10,-0.54,1.05,11.54,105.71,-34.97,,,
313041,-0.14,-0.48,0.87,27.40,1.83,-54.26,,,
313634,-0.00,-0.37,1.06,-0.98,-11.35,7.57,,,
314322,0.13,-0.48,0.96,11.41,62.93,-79.71,,,
314916,0.06,-0.60,0.89,-44.86,-21.79,-44.25,,,
315517,-0.04,-0.66,0.82,57.07,3.30,46.51,,,
316111,-0.10,-0.46,0.87,11.90,17.15,-32.59,,,
316704,-0.02,-0.45,0.99,44.37,-32.17,50.05,,,
317296,-0.05,-0.29,0.92,-13.18,-18.55,-23.62,,,
317890,-0.04,-0.42,0.93,-2.44,-3.60,2.01,,,
318482,-0.07,-0.52,0.83,17.94,-2.14,1.40,,,
319076,0.03,-0.58,0.84,-29.11,-69.46,83.31,,,
319669,0.19,-0.66,0.74,-3.48,6.71,-2.26,,,
320262,0.20,-0.66,0.75,2.20,-3.05,-0.98,,,
320898,0.08,-0.45,0.74,8.24,37.78,-49.38,,,
321490,-0.20,-0.48,1.06,-226.01,-27.53,42.36,,,
322093,-0.16,-0.71,0.67,-62.26,-23.99,-68.79,,,
322687,-0.10,-0.65,1.01,72.39,3.30,16.54,,,
323280,-0.00,-0.56,0.91,3.72,-37.35,34.67,,,
323873,0.26,-0.54,0.89,15.01,-63.96,81.91,,,
324467,0.01,-0.76,0.97,29.79,-34.55,-91.98,,,
325060,0.06,-0.60,0.84,17.40,35.52,16.66,,,
325653,-0.06,-0.50,0.89,10.25,0.18,10.56,,,
326246,0.02,-0.50,0.85,-22.46,29.36,-69.09,,,
326839,-0.01,-0.43,0.90,1.04,-9.09,21.18,,,
327432,0.01,-0.43,0.88,4.03,7.14,9.09,,,
328068,-0.01,-0.38,0.85,11.90,18.68,-13.61,,,
328670,-0.07,-0.28,0.95,8.61,32.23,-65.19,,,
329263,-0.14,-0.08,0.98,42.36,0.79,-17.70,,,
329856,-0.01,-0.12,0.96,31.92,-9.52,-5.74,,,
330450,-0.14,-0.35,0.88,-2.87,6.35,6.59,,,
331042,-0.31,-0.57,0.82,29.48,31.68,-59.63,,,
331636,-0.10,-0.64,0.75,19.53,50.90,-34.36,,,
332229,-0.17,-0.47,0.98,-27.53,13.85,-3.60,,,
332821,-0.02,-0.48,2.00,107.73,580.99,-76.66,,,
333416,-0.28,-0.36,0.56,58.78,-7.75,-63.90,,,
334009,-0.07,-0.08,0.52,-150.76,19.65,-4.15,,,
334666,-0.28,-0.57,0.77,-43.95,26.55,2.69,,,
335258,-0.01,-0.62,0.88,1.71,-70.50,35.58,,,
335851,0.17,-0.61,0.82,12.39,-125.61,87.95,,,
336445,0.03,-0.71,0.86,-0.49,31.31,-3.54,,,
337038,-0.04,-0.60,0.91,-15.14,17.40,-4.21,,,
337632,-0.09,-0.58,0.84,-4.52,-2.38,-29.24,,,
338225,-0.14,-0.62,0.78,30.64,-2.32,-2.81,,,
338818,-0.12,-0.77,0.96,16.54,-52.61,89.72,,,
339411,-0.11,-0.55,0.87,-114.32,-28.32,-65.73,,,
340005,-0.28,-0.83,1.02,151.37,-35.89,15.93,,,
340599,-0.04,-0.63,0.60,-21.30,-62.81,40.71,,,
341201,-0.09,-0.59,0.78,20.75,26.98,-64.94,,,
341838,-0.02,-0.69,0.73,-90.21,-12.70,71.84,,,
342431,-0.09,-0.61,0.70,-43.21,-11.41,-23.62,,,
343024,0.01,-0.69,0.57,-23.38,-5.98,19.23,,,
343618,-0.04,-0.65,0.70,32.71,-2.26,-8.97,,,
344211,-0.03,-0.62,0.76,-29.24,-16.78,55.66,,,
344805,-0.10,-0.52,0.84,27.77,47.49,-68.42,,,
345398,-0.06,-0.40,0.97,46.14,13.67,-31.68,,,
345992,-0.01,-0.55,0.91,-101.75,-36.32,51.70,,,
346585,0.02,-0.71,0.71,-51.27,-42.79,13.55,,,
347178,0.07,-0.96,0.45,-35.83,-17.58,4.21,,,
347764,0.12,-0.95,-0.13,-8.54,-11.17,-13.73,,,
348357,0.08,-0.99,-0.02,1.04,-2.14,8.18,,,
348993,0.16,-1.07,0.02,-6.77,-63.72,11.35,,,
349586,0.04,-1.01,-0.04,1.46,-4.03,0.85,,,
350180,0.03,-1.00,-0.05,0.98,-4.70,-3.23,,,
350773,-0.10,-1.00,0.25,18.62,5.25,-8.06,,,
351365,-0.07,-0.96,0.31,6.84,2.62,-3.85,,,
351958,-0.04,-0.85,0.38,20.20,45.17,-30.21,,,
352551,0.06,-0.90,0.46,-1.16,-8.73,-1.59,,,
353145,0.06,-0.90,0.47,0.12,0.06,-0.73,,,
353737,0.09,-0.92,0.42,5.98,46.81,-47.24,,,
354338,0.08,-0.92,0.43,-2.38,-2.69,0.49,,,
354931,0.06,-0.90,0.42,-2.81,-4.09,-0.31,,,
355524,0.02,-0.92,0.40,-0.49,-1.22,2.32,,,
356160,-0.12,-0.72,0.71,-1.65,3.42,-3.66,,,
356753,-0.09,-0.74,0.70,-2.99,-4.76,0.18,,,
357346,-0.04,-0.70,0.70,33.45,-61.83,39.12,,,
357939,-0.17,-0.70,0.73,-47.24,23.68,16.30,,,
358532,-0.18,-0.70,0.78,16.48,-4.39,3.23,,,
359126,0.02,-0.91,0.66,-50.42,-47.55,-24.05,,,
359719,0.12,-0.93,0.44,7.26,-33.57,-5.98,,,
360313,0.10,-0.95,0.26,8.79,6.41,-13.24,,,
360914,-0.10,-0.62,0.80,84.17,50.29,2.38,,,
361506,-0.21,-0.31,0.96,-19.23,4.46,-5.80,,,
362099,-0.15,-0.47,0.91,-3.54,-1.59,-1.04,,,
362692,-0.05,-0.70,0.78,-46.02,-42.66,20.57,,,
363330,0.01,-0.89,0.50,0.24,-0.79,2.69,,,
363923,-0.07,-0.96,0.36,-0.55,-5.19,6.10,,,
364516,-0.07,-0.95,0.36,0.85,0.06,0.37,,,
365108,0.05,-0.94,0.37,29.42,-20.57,-14.47,,,
365701,-0.00,-0.50,0.93,-3.72,52.67,-35.03,,,
366295,0.20,-0.40,0.87,-47.97,-8.18,43.21,,,
366888,-0.19,-0.53,0.85,49.99,-30.88,-19.10,,,
367492,0.05,-1.00,0.48,-149.35,-64.27,185.85,,,
368085,-0.03,-0.66,1.12,1.89,17.09,35.46,,,
368678,0.01,-0.64,0.84,65.67,91.98,-88.93,,,
369271,-0.06,-0.81,0.69,-72.45,-66.71,127.99,,,
369865,-0.09,-0.63,0.86,140.56,-54.08,9.52,,,
370502,-0.10,-0.55,0.76,-67.14,-34.55,-81.30,,,
371095,-0.10,-0.65,1.26,96.68,21.36,-26.49,,,
371689,0.10,-0.70,1.03,44.98,0.73,1.65,,,
372281,-0.06,-0.57,0.70,-30.40,6.84,-29.66,,,
372874,-0.14,-0.62,0.86,3.36,26.49,23.68,,,
373477,-0.23,-0.54,0.81,7.32,33.75,-55.73,,,
374070,-0.22,-0.51,0.85,5.92,1.53,-12.94,,,
374664,-0.47,-0.56,0.76,62.68,118.84,-65.49,,,
375258,-0.42,-0.63,0.67,-45.53,9.40,-6.47,,,
375852,0.20,-1.01,0.43,-85.57,66.71,-81.60,,,
376445,-0.13,-0.94,-0.32,-22.22,55.11,-8.91,,,
377038,0.03,-0.93,-0.23,-1.40,1.40,2.38,,,
377675,0.05,-1.03,0.02,59.88,-54.69,-17.40,,,
378268,0.02,-0.99,0.15,-6.04,4.52,1.10,,,
378862,0.06,-0.99,0.19,7.32,-3.11,-0.55,,,
379454,0.05,-0.99,0.21,3.60,-2.99,-5.19,,,
380056,0.07,-0.99,0.22,0.98,-3.48,0.79,,,
380649,0.03,-0.96,0.14,-5.25,-35.28,26.49,,,
381242,0.12,-1.00,0.04,-23.13,4.03,-4.52,,,
381836,0.09,-1.00,-0.02,-0.61,-1.10,-1.34,,,
382429,0.09,-1.00,0.00,-0.79,0.18,0.24,,,
383021,0.10,-1.00,-0.03,-1.89,-2.14,-4.70,,,
383614,0.13,-0.98,-0.07,-13.06,3.11,-4.88,,,
384250,0.17,-0.97,-0.13,0.24,0.31,-1.89,,,
384843,0.16,-0.98,-0.12,0.12,-0.55,0.18,,,
385436,0.15,-0.98,-0.12,-0.61,0.49,0.49,,,
386029,0.20,-0.94,-0.24,-23.68,22.46,6.77,,,
386631,0.15,-0.95,-0.28,-2.38,1.59,-1.34,,,
387224,0.20,-0.94,-0.29,-4.46,13.61,2.20,,,
387817,0.19,-0.93,-0.28,1.95,-4.70,1.28,,,
388410,0.15,-0.94,-0.27,-0.55,-0.31,-1.16,,,
389003,0.14,-0.94,-0.27,0.67,-0.92,-0.61,,,
389596,0.14,-0.95,-0.27,-0.12,0.61,0.00,,,
390188,0.14,-0.95,-0.27,0.06,-0.55,0.55,,,
390781,0.14,-0.95,-0.27,0.12,0.73,-0.18,,,
391417,0.13,-0.95,-0.28,-0.92,-1.77,-0.61,,,
392011,0.06,-1.03,-0.15,43.82,-60.49,-21.73,,,
392603,0.06,-1.00,-0.08,0.61,0.12,-0.24,,,
393197,0.07,-0.99,-0.08,-1.59,0.73,-0.55,,,
393798,0.10,-0.90,0.12,63.72,-114.56,23.56,,,
394391,-0.26,-0.87,0.73,65.49,-76.35,68.30,,,
394985,-0.12,-0.72,0.59,-24.41,-65.67,37.60,,,
395578,0.18,-0.90,0.51,6.29,-40.22,11.66,,,
396171,0.10,-0.82,0.51,7.02,2.08,12.94,,,
396764,0.02,-0.41,0.96,68.36,-22.16,5.25,,,
397357,0.20,-0.20,0.99,1.40,-8.48,7.32,,,
397949,0.22,-0.23,0.98,-1.40,-0.92,0.00,,,
398583,0.23,-0.25,0.98,8.73,-1.40,2.44,,,
399177,0.25,-0.21,0.98,-2.69,-1.34,5.98,,,
399769,0.31,-0.27,0.94,-0.37,0.37,0.00,,,
400371,0.31,-0.27,0.95,-0.49,-0.24,-0.49,,,
400964,0.31,-0.27,0.95,-2.44,0.18,0.24,,,
401557,0.31,-0.26,0.95,-0.73,0.00,0.12,,,
402149,0.30,-0.25,0.96,7.14,-1.46,-1.89,,,
402742,0.30,-0.21,0.96,1.71,-0.92,-1.10,,,
403335,0.30,-0.20,0.97,0.49,-0.31,-0.12,,,
403928,0.30,-0.19,0.97,-0.37,-0.06,-0.24,,,
404521,0.30,-0.17,0.97,-0.73,0.98,-1.71,,,
405114,0.28,-0.15,0.98,1.95,0.37,-2.87,,,
405749,0.27,-0.13,0.99,0.00,0.12,-0.18,,,
406342,0.27,-0.13,0.99,-0.49,-0.12,-0.37,,,
406944,0.26,-0.12,0.99,0.61,-0.12,-0.55,,,
407537,0.26,-0.12,0.99,-0.18,0.24,-0.31,,,
408129,0.25,-0.12,0.99,0.55,-0.43,-0.06,,,
408722,0.25,-0.11,0.99,-0.37,-0.18,-0.31,,,
409314,0.24,-0.11,1.00,-0.12,-0.12,-0.18,,,
409907,0.24,-0.11,1.00,0.24,-0.24,-0.92,,,
410500,0.24,-0.11,1.00,0.00,0.06,-0.73,,,
411092,0.24,-0.10,1.00,-0.49,-0.18,-0.12,,,
411686,0.23,-0.10,1.00,0.00,-0.49,-0.37,,,
412321,-0.31,-0.61,0.70,-278.20,139.59,-99.73,,,
412914,0.10,-0.99,0.15,7.32,-12.02,0.55,,,
413517,0.12,-0.99,0.10,-20.81,10.86,-4.94,,,
414109,0.12,-1.00,0.07,-1.53,0.61,0.24,,,
414702,0.13,-1.00,0.07,-0.24,-1.53,0.06,,,
415295,0.12,-1.00,0.07,-1.16,0.00,0.24,,,
415887,0.12,-1.00,0.07,-1.34,-0.37,0.06,,,
416479,0.11,-1.00,0.07,-0.79,-0.67,-0.24,,,
417071,0.12,-1.00,0.07,-0.73,-0.06,0.06,,,
417665,0.12,-0.99,0.08,-1.10,-0.12,-0.24,,,
418257,0.12,-1.00,0.06,-2.38,1.10,-0.06,,,
418850,0.12,-1.00,0.02,1.10,-2.20,0.31,,,
419486,0.12,-1.00,0.02,0.67,-0.79,-0.31,,,
420078,0.12,-1.00,0.03,0.67,-0.43,0.24,,,
420706,0.11,-1.01,-0.00,-6.59,4.70,2.08,,,
421306,0.22,-0.95,-0.10,-29.91,41.87,-1.71,,,
421908,0.10,-0.96,-0.25,2.93,-5.43,0.73,,,
422507,0.09,-0.96,-0.25,0.31,-1.65,0.79,,,
423107,0.07,-0.96,-0.24,-0.43,-1.46,0.24,,,
423708,0.06,-0.96,-0.24,0.18,-0.18,0.73,,,
424308,0.07,-0.96,-0.25,-0.31,0.06,0.12,,,
424909,0.06,-0.96,-0.24,0.49,-0.06,0.18,,,
425509,-0.06,-0.94,-0.23,-0.43,-11.23,5.07,,,
426152,-0.13,-1.00,-0.16,-15.81,15.44,3.36,,,
426752,-0.04,-0.94,-0.31,-0.24,-0.43,1.95,,,
427361,-0.05,-0.95,-0.31,0.37,-0.79,0.24,,,
427962,-0.06,-0.94,-0.31,0.55,-1.46,0.49,,,
428563,-0.06,-0.94,-0.31,-0.37,-0.43,0.55,,,
429164,-0.07,-0.95,-0.29,0.43,-1.10,-0.37,,,
429765,-0.01,-0.93,-0.26,33.57,-60.42,-16.91,,,
430366,-0.03,-0.99,0.00,2.81,-2.08,-1.53,,,
430967,-0.01,-1.01,-0.00,-7.69,9.03,2.38,,,
431567,0.04,-0.94,-0.31,3.60,-5.68,0.31,,,
432168,0.05,-0.94,-0.31,0.43,-0.61,0.55,,,
432768,0.04,-0.95,-0.30,-0.18,-0.24,-0.24,,,
433368,0.03,-0.95,-0.30,-0.24,-0.79,0.61,,,
434020,0.02,-0.95,-0.30,0.85,-0.98,-0.92,,,
434621,0.02,-0.95,-0.29,-0.18,-0.49,0.79,,,
435222,0.02,-0.95,-0.29,-0.06,-1.28,-0.37,,,
435822,0.02,-0.95,-0.29,-1.10,-0.67,-0.49,,,
436423,0.01,-0.96,-0.28,-0.98,1.65,-0.12,,,
437023,0.02,-0.95,-0.29,-0.24,0.00,-0.31,,,
437623,0.02,-0.95,-0.29,0.31,-0.92,-0.06,,,
438224,0.01,-0.96,-0.29,-0.06,-1.65,-0.06,,,
438824,0.01,-0.95,-0.28,1.59,-0.37,0.00,,,
439426,0.00,-0.96,-0.27,-0.37,-1.10,0.49,,,
440026,-0.01,-0.96,-0.26,-0.24,-1.46,0.85,,,
440678,0.01,-0.93,-0.29,1.10,-7.39,1.16,,,
441279,-0.03,-0.95,-0.29,2.14,-1.71,2.20,,,
441879,-0.05,-0.95,-0.29,-0.18,0.73,1.40,,,
442481,-0.05,-0.95,-0.29,-0.06,-1.22,0.37,,,
443081,-0.18,-0.98,-0.13,-0.67,-4.15,0.12,,,
443682,-0.19,-0.98,-0.14,-0.24,-1.34,0.43,,,
444282,-0.19,-0.97,-0.14,0.79,-1.28,0.06,,,
444883,-0.18,-0.99,-0.03,-2.75,-10.56,0.79,,,
445484,-0.09,-0.98,-0.02,4.64,-18.80,-3.91,,,
446085,-0.10,-0.97,-0.01,-0.49,-3.36,1.59,,,
446685,-0.11,-1.00,0.02,0.37,-0.61,0.49,,,
447294,-0.11,-1.00,0.02,0.12,-0.06,-0.31,,,
447936,-0.10,-1.00,0.03,-0.06,0.37,-0.37,,,
448538,-0.02,-0.99,-0.16,1.28,-1.71,2.01,,,
449138,-0.03,-0.98,-0.16,-0.43,-15.56,0.98,,,
449739,-0.03,-0.98,-0.16,2.14,-2.20,-0.24,,,
450339,-0.10,-1.02,-0.16,-14.47,27.34,5.37,,,
450939,-0.01,-0.96,-0.26,0.43,-1.22,0.24,,,
451540,-0.00,-0.96,-0.26,0.98,-2.75,-0.49,,,
452141,-0.01,-0.96,-0.25,0.06,-1.10,-0.31,,,
452742,-0.01,-0.96,-0.25,0.06,-0.43,-0.43,,,
453342,-0.01,-0.96,-0.24,-0.67,0.55,-0.31,,,
453951,-0.01,-0.97,-0.24,0.37,-0.31,-0.73,,,
454552,-0.01,-0.96,-0.24,-0.67,-0.67,0.61,,,
455195,-0.01,-0.96,-0.24,0.31,-0.79,0.31,,,
455796,-0.01,-0.97,-0.24,-0.12,-0.24,-0.55,,,
456396,-0.01,-0.97,-0.23,-0.12,-0.73,-0.18,,,
456997,-0.02,-0.97,-0.23,0.55,-1.04,-0.43,,,
457596,-0.02,-0.97,-0.21,0.12,-0.18,0.43,,,
458196,-0.03,-0.97,-0.21,0.24,-0.24,0.43,,,
458797,-0.03,-0.97,-0.21,0.73,-1.59,0.67,,,
459397,-0.03,-0.97,-0.20,-0.92,0.24,-0.06,,,
459999,-0.03,-0.98,-0.20,0.85,-1.40,0.24,,,
460607,-0.03,-0.97,-0.20,-0.24,-0.92,-0.18,,,
461207,-0.03,-0.98,-0.20,0.06,-0.79,0.24,,,
461808,-0.03,-0.98,-0.19,0.31,-0.79,-0.06,,,
462451,-0.03,-0.98,-0.19,0.73,-1.22,0.49,,,
463052,-0.07,-0.99,-0.11,-3.05,4.15,-0.73,,,
463652,-0.06,-0.99,-0.12,-0.43,-0.31,0.12,,,
464252,-0.05,-0.99,-0.12,-0.18,-0.49,-0.31,,,
464854,-0.05,-0.99,-0.12,0.92,-0.61,-0.43,,,
465454,-0.06,-0.99,-0.13,-0.37,-0.24,-0.92,,,
466055,-0.06,-0.99,-0.12,-0.98,0.31,-0.31,,,
466655,-0.07,-1.00,-0.09,0.98,-3.85,0.24,,,
467264,-0.07,-0.99,-0.10,-0.55,-0.31,-0.18,,,
467864,-0.06,-0.99,-0.10,-1.22,-0.67,0.37,,,
468463,-0.07,-0.99,-0.10,0.31,-0.98,0.31,,,
469064,-0.07,-0.99,-0.10,-0.37,-0.79,0.00,,,
469707,-0.06,-0.99,-0.10,5.74,-5.31,0.43,,,
470308,-0.05,-1.00,-0.04,-2.08,-0.73,-0.37,,,
470908,-0.07,-1.01,-0.04,4.76,-6.47,1.04,,,
471507,-0.07,-1.00,0.10,-0.79,-1.10,0.31,,,
472108,-0.09,-1.00,0.09,-1.77,4.82,-3.60,,,
472708,-0.03,-1.00,0.11,1.16,-1.40,-1.16,,,
473309,-0.01,-0.99,0.14,2.08,-3.85,2.93,,,
473918,0.34,-1.12,0.22,-67.14,34.42,13.92,,,
474518,0.24,-0.82,0.15,-80.44,-159.24,117.80,,,
475120,-0.02,-0.55,0.83,86.55,2.01,68.73,,,
475720,0.02,-0.58,0.86,-19.35,-6.77,-108.58,,,
476321,-0.22,-0.87,1.07,138.98,-41.32,53.16,,,
476965,0.01,-0.50,0.74,-21.91,-82.09,75.50,,,
477565,-0.11,-0.53,0.84,23.50,10.13,-73.85,,,
478166,-0.10,-0.53,0.85,28.63,20.02,35.10,,,
478766,-0.08,-0.59,0.74,-47.18,-18.98,-103.21,,,
479368,0.03,-0.29,0.91,-42.24,-10.01,19.10,,,
479978,0.06,-0.42,0.81,14.28,33.14,-16.42,,,
480579,0.03,-0.46,0.77,-8.42,-4.27,25.27,,,
481179,-0.07,-0.62,0.87,-17.27,-37.78,-30.76,,,
481780,0.06,-0.67,0.78,-3.36,-2.38,3.97,,,
482381,0.03,-0.70,0.72,-7.75,22.28,-16.48,,,
482981,0.01,-0.79,0.69,-7.57,1.40,-3.91,,,
483582,0.03,-0.79,0.63,-0.43,-1.83,-0.31,,,
484225,0.04,-0.81,0.63,0.43,1.28,-0.85,,,
484824,0.06,-0.72,0.54,21.00,-22.52,21.48,,,
485426,0.03,-0.53,0.97,-36.44,-17.03,42.24,,,
486026,0.02,-0.56,0.93,-9.52,-19.35,44.92,,,
486637,0.37,-0.79,1.14,34.55,-109.86,44.74,,,
487237,0.09,-0.66,0.80,10.44,-37.60,26.06,,,
487837,0.02,-0.66,0.77,-0.43,-2.69,2.69,,,
488438,-0.03,-0.69,0.74,-3.11,4.76,-0.24,,,
489038,-0.04,-0.70,0.75,1.34,-0.18,0.37,,,
489639,-0.13,-0.65,0.72,25.21,11.47,-11.41,,,
490239,0.08,-0.63,1.00,53.65,4.03,8.06,,,
490840,-0.30,-0.78,0.81,58.41,-11.47,48.52,,,
491484,-0.01,-0.66,0.91,3.30,-24.54,13.49,,,
492084,-0.11,-0.63,0.80,15.20,33.94,-48.65,,,
492686,-0.05,-0.68,0.75,-2.87,-0.73,-0.06,,,
493295,-0.03,-0.71,0.74,8.97,10.62,-4.58,,,
493896,-0.08,-0.54,0.87,-11.47,-1.04,-9.28,,,
494497,0.03,-0.56,0.92,-29.24,-39.92,115.97,,,
495098,-0.05,-0.52,0.84,31.07,-7.69,-53.47,,,
495699,0.19,-0.43,0.82,16.17,-70.62,42.05,,,
496300,0.03,-0.74,0.80,-58.84,-39.61,28.69,,,
496902,0.01,-0.54,0.87,6.90,-13.92,-31.37,,,
497502,-0.03,-0.41,0.97,21.12,-11.96,25.33,,,
498102,-0.07,-0.29,1.07,-46.75,19.17,-31.13,,,
498746,-0.10,-0.38,0.96,-8.61,-0.79,10.01,,,
499346,-0.09,-0.44,0.92,-6.84,3.97,1.59,,,
