Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
52211,-0.28,-9.66,2.50,0.01,-0.92,0.51,-35.82,46.13,-14.02
53282,-1.73,-10.27,-0.15,-0.70,-0.47,0.08,-40.16,38.45,-14.32
54355,-1.06,-9.85,-0.21,0.06,0.02,0.08,-31.53,39.29,-21.78
55469,-1.05,-9.86,-0.03,0.02,0.00,-0.01,-31.61,40.79,-20.70
56540,-2.16,-11.24,-4.74,-0.59,3.61,1.09,-35.76,41.67,-11.44
57611,-2.01,-8.02,-6.49,0.32,-0.17,-0.33,-43.36,29.06,-5.83
58682,-1.75,-9.08,-3.15,-0.08,-0.09,-0.02,-45.09,38.86,-4.11
59753,-1.64,-9.24,-2.67,0.26,0.97,0.54,-39.45,37.99,-5.66
60823,-0.04,-9.93,0.48,0.59,1.01,0.04,-67.14,49.06,-16.09
61894,-1.34,-8.78,5.80,0.98,0.24,-0.48,-86.22,42.85,-38.60
62965,-1.79,-5.81,8.10,0.23,-0.05,0.11,-79.22,58.16,-28.76
64038,1.10,-9.70,1.11,-1.60,1.54,-0.11,-83.51,40.95,-48.01
65109,0.84,-11.00,0.40,0.23,0.14,-0.58,-85.14,46.16,-46.83
66180,-1.95,-9.44,1.09,0.35,-1.39,0.53,-82.05,53.16,-29.99
67294,-1.26,-9.06,4.51,0.02,-0.11,0.06,-70.17,57.91,-18.17
68365,-0.12,-8.67,2.23,-0.22,0.11,-0.05,-82.45,49.93,-27.99
69435,-0.78,-9.27,3.63,-0.19,-0.35,0.03,-68.24,55.74,-15.96
70506,-1.10,-10.23,0.19,0.03,-0.22,0.27,-66.30,49.17,-8.71
71577,-0.60,-9.66,2.09,0.11,0.13,-0.14,-65.29,51.27,-9.22
72651,1.24,-9.66,2.88,-0.11,0.05,0.13,-85.75,45.21,-27.05
73721,1.31,-10.06,1.42,-0.85,1.39,-0.21,-87.71,42.41,-32.29
74792,0.37,-10.30,2.00,0.64,-0.40,-0.03,-88.28,45.37,-37.61
75863,0.07,-8.57,5.46,0.02,0.25,-0.25,-61.14,62.06,-15.19
76933,0.59,-6.09,7.68,0.28,-0.03,0.03,-61.08,66.49,-24.73
78047,0.64,-6.03,8.02,0.01,-0.05,0.01,-61.66,67.00,-24.95
79118,0.29,-5.98,8.12,0.01,0.01,-0.00,-65.19,66.52,-25.77
80189,0.45,-5.83,8.02,0.04,0.01,0.00,-65.10,66.68,-26.41
81259,0.47,-5.81,8.10,0.03,0.04,-0.05,-64.94,66.82,-26.44
82333,1.21,-5.73,8.23,0.03,-0.10,0.05,-60.00,67.25,-26.54
83404,0.99,-6.94,7.43,-0.13,-0.02,0.00,-63.72,64.69,-21.88
84474,1.68,-8.30,5.21,0.04,-0.01,0.04,-62.55,59.40,-14.06
85545,1.90,-8.10,4.97,0.13,1.54,-0.55,-70.39,58.75,-16.60
86616,2.00,-8.45,5.36,-0.90,1.45,-0.52,-83.25,52.97,-26.15
87686,-0.67,-10.74,0.13,-0.51,-0.03,-0.20,-85.81,50.72,-28.53
88757,-0.08,-7.43,6.61,-0.60,0.20,0.22,-85.24,54.79,-31.95
89871,-0.82,-11.00,1.13,1.28,-0.67,-0.16,-80.06,52.53,-17.16
90945,2.01,-7.24,6.58,1.41,-0.17,0.09,-80.34,57.75,-24.89
92015,1.54,-4.96,8.68,-0.26,-0.17,0.03,-72.55,65.87,-28.57
93086,2.09,-7.80,5.96,-0.06,0.00,0.03,-82.53,54.34,-24.00
94157,3.15,-7.97,6.47,0.57,0.71,-0.14,-80.46,55.96,-23.15
95228,0.14,-6.71,7.12,-0.40,-0.04,-0.11,-82.52,58.83,-29.54
96298,-0.99,-7.86,5.70,-0.35,-0.07,-0.03,-83.44,59.27,-33.79
97369,-3.50,-8.17,6.65,-0.24,0.88,0.14,-83.15,58.48,-49.12
98440,-4.65,-8.10,2.20,-0.38,0.56,0.41,-76.92,65.62,-46.13
99511,-2.31,-7.82,1.55,2.71,-0.98,-1.21,-83.16,60.11,-36.45
100628,-3.66,-8.97,-0.18,0.63,-1.22,-0.24,-82.83,58.39,-30.05
101699,-1.24,-10.70,2.15,1.00,-0.25,-0.46,-84.17,55.64,-28.08
102769,0.26,-8.06,5.85,0.04,-0.00,0.03,-87.74,53.08,-34.84
103840,1.80,-3.99,8.44,0.88,0.23,0.57,-80.80,61.58,-36.39
104911,1.11,-3.00,9.28,0.03,0.06,0.01,-79.47,62.58,-37.72
105981,1.81,-2.69,9.43,0.03,-0.00,0.00,-79.28,62.72,-38.09
107052,1.42,-3.59,9.28,-0.02,0.02,-0.00,-79.96,62.20,-37.72
108123,3.05,-3.06,8.91,-0.12,0.13,-0.10,-79.86,62.82,-34.98
109196,2.09,-9.38,2.66,-2.07,0.59,-0.18,-89.78,45.13,-32.46
110267,-1.30,-11.02,-0.26,0.24,-0.89,-0.00,-83.48,56.65,-27.54
111381,-0.48,-10.23,0.73,-1.50,-0.27,-0.35,-86.76,51.59,-43.16
112452,-2.18,-10.02,-1.56,-0.82,-1.71,0.56,-88.31,50.66,-43.64
113523,0.13,-8.71,-1.87,0.57,0.89,-0.82,-88.72,49.02,-35.53
114593,-0.05,-10.27,-1.79,0.21,-0.06,-0.23,-88.92,47.11,-42.21
115664,1.09,-9.44,-2.13,-0.02,0.08,0.01,-88.53,42.28,-31.82
116735,0.48,-8.35,-2.48,0.24,-0.14,-0.27,-88.35,42.71,-33.73
117806,1.26,-9.02,-3.00,0.54,-0.01,-0.03,-88.26,39.99,-30.47
118879,0.21,-9.63,-2.50,0.02,0.05,0.02,-87.59,41.68,-27.43
119950,0.98,-9.91,-2.80,0.09,0.02,-0.10,-87.81,39.73,-27.59
121021,0.58,-8.89,-0.51,0.48,-0.47,0.28,-87.20,44.55,-28.24
122091,0.41,-8.69,3.73,0.60,-0.84,0.63,-79.61,55.48,-20.13
123205,0.14,-9.04,4.19,0.03,0.21,-0.11,-77.87,55.19,-17.20
124276,-0.42,-9.31,-0.70,-0.46,-0.10,0.07,-87.01,46.71,-27.46
125347,-0.44,-10.00,-1.06,-0.20,-0.03,-0.08,-86.67,46.29,-28.21
126418,-0.44,-9.42,-0.80,0.10,0.10,-0.10,-87.04,46.62,-27.86
127491,-0.14,-10.02,-1.20,-0.12,0.23,-0.30,-86.80,45.82,-27.26
128562,-0.56,-9.35,-0.65,-0.07,-0.17,0.01,-86.76,47.02,-27.80
129633,-0.49,-9.74,-0.98,0.07,0.19,0.12,-86.13,46.68,-28.06
130703,-0.64,-9.75,-1.22,-0.22,-0.09,-0.14,-86.83,45.50,-26.43
131774,-0.13,-9.74,0.32,0.04,0.07,0.08,-87.30,47.09,-30.40
132845,-0.26,-9.70,0.97,0.20,0.23,0.16,-87.84,45.83,-30.44
133959,1.77,-7.76,5.99,0.56,0.07,-0.06,-89.07,44.24,-35.55
135030,1.33,-5.45,8.02,-0.38,0.01,-0.07,-89.90,40.94,-39.99
136103,0.83,-6.49,7.42,-0.22,0.61,-0.36,-85.00,29.41,-53.29
137174,0.40,-9.29,3.35,-0.43,-1.13,0.25,-88.70,45.63,-37.45
138245,-0.51,-9.92,-1.27,-0.02,0.11,0.46,-86.64,46.58,-26.62
139316,-0.79,-10.19,-1.23,0.05,-0.16,0.14,-86.79,47.30,-26.73
140386,0.30,-8.85,4.52,0.00,0.04,-0.07,-80.52,54.85,-20.40
141457,0.39,-8.88,4.73,-0.01,0.02,-0.03,-80.18,54.98,-20.13
142528,0.30,-9.11,4.87,-0.01,0.10,-0.06,-80.59,54.85,-20.05
143598,0.97,-8.59,4.97,-0.25,-0.00,0.25,-80.99,54.79,-20.96
144669,0.78,-8.59,5.09,-0.10,0.01,-0.00,-80.88,55.14,-21.43
145786,-0.32,-10.11,0.19,-0.64,0.15,0.24,-87.14,47.84,-27.78
146856,-0.32,-9.73,-0.65,0.30,0.19,0.12,-87.85,45.47,-27.78
147927,-0.64,-9.95,-1.01,-0.18,-0.05,-0.02,-87.36,46.64,-29.30
148998,-0.91,-9.71,-0.93,0.18,-0.19,-0.11,-86.74,48.17,-26.40
150069,-0.78,-9.79,-0.18,0.36,0.26,0.23,-85.84,48.38,-26.15
151139,0.18,-9.71,-1.50,0.08,-0.00,0.08,-86.99,43.73,-27.30
152210,-0.29,-9.69,-1.07,-0.06,-0.29,-0.16,-86.83,44.14,-26.15
153281,0.02,-9.75,-1.42,0.05,0.04,-0.01,-85.84,43.99,-25.48
154354,0.78,-9.61,-1.22,-0.02,-0.04,0.11,-87.71,43.66,-26.60
155425,0.50,-10.07,-1.63,-0.24,0.07,0.33,-87.62,42.97,-27.95
156539,0.11,-10.05,-1.36,-0.07,0.01,-0.05,-87.87,43.77,-28.59
157609,0.23,-9.88,-1.68,-0.10,-0.07,0.16,-86.61,42.71,-25.93
158680,-0.15,-9.63,-1.72,0.13,0.06,0.00,-87.55,43.69,-26.94
159751,0.26,-9.97,-1.22,0.19,0.40,-0.07,-86.64,44.65,-26.92
160822,0.34,-9.62,-1.39,0.12,0.06,-0.05,-86.88,43.53,-28.09
161892,-0.20,-9.97,-1.24,-0.06,-0.01,0.04,-87.14,44.55,-28.06
162966,0.44,-9.68,-1.21,0.23,0.08,0.01,-87.43,43.54,-28.08
164037,0.71,-9.44,-1.45,0.08,-0.06,-0.09,-87.33,43.85,-28.54
165107,0.25,-9.84,-1.07,-0.10,-0.02,-0.02,-87.33,43.77,-28.02
166178,0.48,-9.58,-1.42,0.03,0.02,-0.09,-87.80,43.09,-28.11
167291,0.64,-8.74,-1.14,-0.25,-0.29,-0.38,-87.80,42.11,-26.81
168362,0.54,-9.95,-0.97,-0.12,-0.10,-0.01,-87.56,42.08,-26.98
169433,0.53,-9.71,-1.31,0.16,0.06,0.08,-87.24,42.47,-26.60
170503,0.52,-9.77,-1.32,-0.00,-0.09,0.06,-87.11,42.14,-26.34
171577,-0.16,-9.69,0.01,0.01,0.00,-0.21,-86.47,45.75,-24.82
172648,0.38,-9.89,0.06,0.10,-0.02,0.03,-86.36,45.19,-24.61
173718,1.23,-9.68,0.07,0.09,-0.13,-0.30,-87.34,43.76,-26.53
174789,0.69,-9.78,1.70,0.02,0.01,0.12,-87.68,45.29,-27.68
175860,1.23,-9.78,1.60,-0.09,-0.00,0.13,-88.73,43.44,-29.32
176930,1.31,-9.88,1.16,0.45,0.03,-0.23,-87.65,42.47,-28.38
178001,1.91,-9.61,2.13,0.00,0.20,0.01,-88.78,41.03,-30.34
179115,0.18,-9.74,-1.29,-0.10,0.10,0.08,-86.55,43.83,-26.95
180186,0.00,-9.99,-1.29,-0.07,-0.16,0.02,-85.71,45.98,-25.27
181259,-0.68,-9.46,-1.00,0.04,0.02,-0.26,-85.56,44.74,-24.63
182330,-0.62,-9.53,-1.36,0.04,0.05,-0.01,-85.84,44.34,-23.31
183401,-0.46,-9.82,-1.33,0.05,0.03,0.16,-84.95,44.15,-22.92
184472,-0.50,-10.82,-1.40,-0.17,0.04,0.09,-85.40,44.99,-23.46
185542,-0.64,-9.33,-1.15,0.10,-0.00,-0.02,-84.74,44.65,-22.61
186613,-0.41,-9.85,-1.32,0.04,-0.02,-0.04,-85.44,43.64,-22.39
187684,-0.28,-9.98,-1.21,0.18,-0.02,-0.10,-85.36,44.56,-21.60
188755,0.98,-9.18,2.78,0.24,0.04,-0.11,-88.94,44.78,-33.02
189871,1.63,-9.01,3.88,-0.09,-0.01,-0.02,-88.70,45.73,-31.25
190942,2.00,-8.61,0.91,-0.30,-0.48,-0.79,-88.57,40.56,-28.97
192013,0.14,-6.93,-5.26,-0.79,0.14,1.18,-78.84,24.51,-16.19
193084,-0.09,-4.64,-8.03,1.19,-0.04,0.10,-88.16,36.41,-26.73
194154,-0.93,-7.93,-6.00,-0.14,0.02,0.01,-89.39,44.34,-31.31
195225,1.11,-9.26,0.08,0.73,0.16,0.16,-88.26,44.36,-28.87
196296,2.26,-9.71,2.60,0.23,0.41,0.16,-88.61,42.56,-30.14
197366,1.92,-9.13,3.49,0.01,0.01,0.01,-89.16,41.44,-32.20
198437,2.20,-8.67,4.44,-0.01,0.03,-0.00,-89.80,38.82,-38.02
199511,2.07,-8.65,4.55,0.01,0.02,-0.00,-90.47,39.20,-38.83
200625,1.63,-8.66,4.21,0.12,-0.00,-0.07,-90.06,41.55,-36.88
201696,1.47,-8.65,4.67,0.43,-0.77,0.49,-86.12,48.87,-23.71
202766,1.68,-7.53,6.21,0.13,-0.43,0.33,-72.61,60.14,-17.67
203837,2.17,-7.18,6.48,0.11,-0.29,0.15,-61.06,64.37,-17.17
204908,1.42,-7.37,5.68,-0.27,0.76,-0.65,-70.70,61.50,-17.60
205978,1.43,-8.04,5.80,0.02,0.04,-0.03,-77.19,57.41,-19.75
207049,1.12,-9.40,2.84,0.14,-2.74,0.99,-54.78,54.85,-8.36
208123,0.55,-9.83,0.72,-0.25,-1.53,-0.33,-19.72,46.55,-31.76
209193,0.29,-10.25,1.61,-0.44,-1.19,0.05,-20.05,46.39,-35.71
210264,0.31,-10.31,-0.24,0.68,-0.22,0.00,-20.21,42.75,-33.76
211335,-0.08,-9.03,-0.42,-0.45,0.94,0.14,-21.46,44.96,-30.78
212449,1.33,-9.35,0.02,1.36,3.29,-1.86,-27.89,52.46,-25.80
213520,1.94,-8.92,4.16,0.02,0.14,-0.00,-39.83,57.07,-17.45
214590,1.72,-9.28,3.62,-0.17,-1.29,0.85,-33.24,55.57,-21.37
215661,1.42,-8.63,4.04,-0.02,-0.35,0.10,-25.50,52.56,-31.92
216735,0.38,-9.61,3.74,-0.26,-0.30,0.01,-20.40,43.00,-46.48
217805,2.06,-9.61,3.38,0.28,1.43,-1.00,-29.35,54.57,-26.07
218876,1.64,-8.65,4.82,0.28,-0.10,-0.12,-39.92,58.61,-19.92
219947,-0.49,-10.84,0.14,-1.13,-1.91,0.03,-20.42,41.16,-32.33
221017,0.07,-9.76,-1.03,0.30,1.36,0.32,-27.43,40.43,-19.25
222088,0.50,-10.61,1.61,0.90,-0.05,0.02,-33.56,48.89,-20.55
223202,0.73,-10.56,1.09,-0.20,0.01,0.09,-28.85,45.22,-28.12
224273,2.73,-8.02,5.26,-0.52,0.52,-0.75,-50.07,57.22,-22.74
225344,0.90,-6.17,8.34,0.06,-0.01,-0.48,-62.00,62.55,-27.49
226417,0.99,-5.16,8.48,0.02,0.31,-0.25,-65.89,62.20,-30.78
227488,1.53,-4.47,8.84,0.04,0.04,-0.03,-53.54,65.11,-33.53
228558,1.40,-4.87,8.62,0.03,-0.01,0.03,-59.56,64.37,-31.19
229629,1.57,-4.67,8.77,0.02,0.00,0.00,-58.20,63.80,-31.73
230700,2.40,-4.37,8.79,-0.01,-0.21,0.31,-54.43,65.23,-33.18
231770,1.56,-4.70,8.68,0.04,0.01,0.00,-46.45,63.39,-34.46
232841,0.74,-6.01,8.08,0.02,0.04,0.07,-43.88,61.34,-30.58
233912,0.58,-5.35,8.58,0.01,-0.00,0.15,-43.89,61.63,-32.48
235029,0.49,-5.28,8.57,0.02,0.02,-0.00,-42.34,61.08,-31.94
236099,0.25,-0.27,6.70,-6.33,-1.34,-0.06,-41.16,52.95,-20.21
237170,0.51,-10.10,1.63,-0.64,-1.23,0.82,-19.80,50.00,-35.21
238241,0.88,-9.20,3.90,-0.39,0.48,-0.24,-26.69,55.33,-27.19
239311,1.59,-9.50,3.75,0.54,-0.14,-0.13,-21.85,52.72,-33.19
240382,1.60,-8.63,4.69,0.01,0.02,0.02,-26.56,57.10,-32.13
241453,1.36,-10.48,2.28,-0.70,-0.37,0.60,-32.26,53.99,-14.98
242523,1.03,-9.52,2.84,0.30,-0.55,-0.04,-28.44,54.81,-21.43
243594,1.50,-9.38,3.88,-0.05,0.27,-0.18,-29.82,57.54,-24.45
244668,1.68,-9.32,-3.99,-0.28,1.71,0.20,-64.22,41.26,-5.52
245780,0.70,-10.60,0.54,-0.83,-0.04,-0.33,-73.00,45.64,-12.15
246850,-0.48,-10.32,0.61,0.03,0.60,0.02,-86.22,50.45,-44.61
247921,-1.44,-9.31,0.32,-0.30,-1.97,1.27,-84.93,49.63,-42.52
248992,0.78,-10.70,-0.05,-1.41,-2.33,0.05,-59.92,47.41,-5.14
250063,0.42,-9.86,2.15,0.02,0.15,-0.44,-73.62,51.70,-16.24
251133,0.96,-9.88,1.84,-0.65,0.47,-0.04,-87.93,42.53,-38.00
252204,-0.01,-9.44,2.19,0.31,-0.18,0.36,-86.32,48.07,-34.98
253277,-0.77,-10.35,2.11,-0.41,-1.57,-0.45,-82.78,44.49,-51.23
254348,-1.09,-10.52,-0.09,-1.24,1.28,0.62,-80.56,47.52,-52.72
255419,-0.59,-9.96,-1.21,0.02,-0.21,0.37,-81.86,45.76,-23.15
256532,-1.42,-8.48,-4.33,0.44,-1.02,-1.05,-67.42,32.23,-7.18
257603,-0.34,-10.18,-0.61,0.10,0.43,0.13,-54.56,40.16,-2.69
258674,0.02,-10.25,-1.25,-0.15,-0.76,-0.09,-72.30,43.12,-8.07
259745,0.76,-10.22,2.23,-0.51,-0.23,0.38,-60.79,51.68,-7.18
260815,-0.06,-9.77,2.85,-0.02,0.07,-0.17,-48.04,52.92,-7.56
261889,-0.11,-9.79,-0.90,-0.23,0.05,0.40,-77.58,45.07,-12.93
262959,-0.44,-10.16,-0.50,0.28,-0.11,0.22,-51.14,44.84,-4.87
264030,-1.75,-9.18,1.26,-0.95,-1.78,0.51,-50.67,55.19,-10.13
265101,0.59,-10.66,-1.09,0.46,-0.22,-0.95,-29.38,47.68,-15.67
266172,1.17,-9.30,0.50,-0.04,-1.73,0.27,-20.11,47.16,-36.12
267242,1.10,-9.79,0.63,-1.16,2.49,-0.80,-20.11,48.25,-38.18
268356,0.01,-9.80,1.75,0.14,1.06,-0.79,-35.43,54.76,-13.65
269427,1.60,-7.68,5.52,-0.32,0.60,0.05,-48.92,65.23,-18.06
270498,1.43,-9.87,3.20,-0.65,-0.03,0.46,-44.56,58.96,-9.88
271571,1.15,-9.32,3.24,0.68,-0.20,-0.08,-33.78,57.86,-17.38
272642,1.27,-8.05,5.72,-0.07,0.15,-0.36,-44.02,63.62,-18.30
273713,-0.25,-9.69,0.40,-0.40,-1.33,-0.62,-35.44,47.11,-10.11
274783,2.04,-10.25,-4.51,-0.87,0.95,1.51,-55.80,27.02,-3.39
275854,-0.95,-7.50,-7.46,-0.10,1.92,1.33,-32.43,28.90,-5.14
276925,-1.27,-7.88,-1.96,0.16,-0.65,-1.68,-45.86,40.18,-4.21
277995,2.75,-9.23,2.01,0.19,-0.09,0.39,-44.37,57.70,-7.76
279110,1.53,-8.40,-0.80,0.19,1.76,0.12,-63.50,42.36,-3.86
280183,-0.89,-10.20,-0.86,0.24,-0.90,0.56,-82.45,48.09,-19.61
281254,-0.23,-9.27,-0.65,-0.50,1.80,0.58,-74.50,47.24,-11.62
282324,-0.73,-9.67,-0.55,-0.26,0.18,0.32,-66.62,48.04,-8.30
283395,-0.29,-9.97,0.15,-0.26,0.10,-0.05,-45.67,44.68,-7.40
284466,0.19,-9.18,-0.00,0.20,1.55,-0.01,-54.47,46.01,-5.32
285536,-0.76,-10.24,-0.12,0.18,0.21,-0.53,-83.41,49.42,-25.24
286607,-0.20,-10.13,2.08,-1.00,1.22,0.27,-84.61,48.74,-26.48
287678,0.89,-9.82,-2.15,1.34,0.71,0.77,-86.70,51.29,-29.86
288751,-1.41,-9.74,-1.48,-0.91,-1.35,-0.17,-89.56,54.30,-32.10
289866,-1.26,-9.35,-1.79,-0.24,-1.22,0.28,-68.58,45.95,2.15
290937,-1.91,-11.21,-2.84,-0.27,-0.66,0.46,-73.47,42.21,2.00
292007,-0.72,-9.45,-3.19,-0.66,0.67,0.76,-93.93,51.55,-26.16
293078,-0.13,-8.05,-5.97,0.19,0.06,-0.01,-94.45,51.62,-32.33
294149,0.47,-6.19,-4.07,-1.70,3.29,-0.61,-80.90,56.04,-67.42
295220,0.40,-10.66,0.83,0.79,-1.80,0.50,-87.99,48.47,-62.12
296290,0.47,-8.34,4.56,-0.22,0.82,-0.48,-94.72,54.15,-43.80
297361,-0.30,-9.55,-0.64,-0.75,2.22,-0.06,-80.34,54.65,-65.45
298435,1.88,-9.38,-4.00,-0.01,-0.00,-0.15,-35.11,61.49,-60.44
299506,1.48,-9.87,-2.09,0.21,0.14,0.55,-19.57,45.79,-27.97
300576,1.22,-10.34,0.52,0.21,0.06,0.14,-23.49,50.85,-29.77
301690,-1.45,-9.27,-3.44,-0.16,0.05,0.23,-20.67,45.53,-48.39
302761,-0.44,-9.54,-1.95,-0.30,-0.15,0.18,-21.91,46.35,-49.21
303831,0.48,-9.85,0.76,-0.76,0.60,-0.20,-26.18,43.76,-58.10
304902,0.49,-9.26,1.46,0.16,-0.16,-0.37,-41.76,45.00,-68.96
305973,-0.72,-7.46,4.18,0.17,-1.10,-0.08,-44.33,44.40,-71.56
307046,0.73,-9.58,2.15,0.21,0.21,-0.12,-49.65,41.32,-73.03
308117,0.89,-12.04,0.57,-0.21,-0.98,0.48,-48.64,43.29,-73.82
309188,1.21,-7.32,5.67,0.07,-0.53,-0.14,-37.21,32.13,-68.94
310259,1.25,-8.83,3.99,0.68,-0.21,-0.13,-31.66,38.79,-64.57
311330,2.18,-9.57,-0.43,-0.35,0.55,-0.21,-25.56,48.42,-51.59
312444,-0.54,-10.04,-0.88,0.45,-1.47,-0.09,-46.51,49.75,-70.77
313514,-0.17,-9.86,-0.35,-0.16,0.22,-0.05,-77.02,50.75,-62.51
314585,-0.46,-8.69,-0.50,1.34,1.11,-0.51,-43.85,44.10,-72.74
315659,1.07,-10.18,0.77,-0.17,0.66,0.25,-29.77,45.97,-64.44
316730,1.40,-8.90,1.76,0.33,-1.15,0.04,-21.59,45.00,-52.41
317800,0.88,-8.13,6.19,1.21,-0.69,-0.04,-23.47,35.49,-61.71
318871,1.42,-9.78,1.88,-0.99,-0.48,0.10,-23.37,40.46,-62.86
319942,1.42,-9.57,1.13,0.11,0.24,-0.25,-15.07,44.05,-46.11
321013,2.12,-9.29,1.73,0.06,-0.01,-0.01,-16.09,46.58,-46.83
322083,2.07,-9.45,1.93,0.01,-0.03,-0.00,-15.27,46.45,-46.52
323154,-0.58,-9.21,1.56,0.13,-1.30,0.11,-39.65,38.98,-72.41
324268,-0.03,-8.95,1.54,-0.30,-1.58,0.03,-54.87,40.84,-73.60
325342,1.25,-9.38,0.13,0.07,0.17,-1.15,-60.87,38.41,-73.03
326413,-1.55,-10.14,-1.56,0.28,0.29,-0.26,-44.31,44.26,-70.34
327484,0.88,-8.24,4.16,-0.17,0.15,-0.08,-38.02,29.63,-69.39
328554,1.47,-9.02,3.86,0.06,-0.08,0.27,-49.65,26.16,-72.01
329625,1.51,-7.82,4.48,0.52,-0.62,0.04,-56.27,22.54,-70.02
330696,1.04,-8.24,6.20,-0.38,0.36,-0.02,-60.86,19.15,-67.61
331767,0.92,-8.07,5.88,0.01,0.10,0.03,-59.73,20.14,-68.47
332837,0.65,-9.24,4.89,0.66,0.66,0.05,-51.07,23.44,-70.91
333911,0.11,-7.13,6.62,-0.02,0.19,0.02,-28.49,23.38,-62.41
335025,1.60,-7.99,5.76,0.03,-0.04,-0.03,-38.15,23.98,-68.58
336096,1.39,-7.91,5.94,0.14,0.21,0.03,-36.96,22.76,-67.83
337166,0.83,-9.74,5.60,-0.67,-0.92,0.81,-43.17,24.74,-71.08
