Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
328127,-0.44,-9.47,2.86,0.13,0.19,-0.05,-55.31,59.44,-4.47
329200,0.34,-9.42,3.14,-0.01,0.03,-0.07,-58.94,59.70,-5.07
330273,0.88,-9.12,2.84,0.02,0.48,-0.22,-70.70,57.26,-6.87
331346,1.67,-9.48,2.93,0.01,-0.01,-0.04,-71.63,56.45,-6.55
332419,4.14,-7.99,4.40,-0.02,0.27,-0.11,-74.66,57.09,-9.06
333573,2.81,-8.54,4.53,-0.01,-0.12,0.06,-75.31,58.20,-10.49
334646,3.40,-8.62,3.74,-0.02,-0.15,0.06,-71.28,56.81,-7.02
335719,3.55,-8.84,3.36,-0.06,-0.09,0.13,-67.23,56.84,-4.63
336792,2.35,-9.37,2.36,0.26,-0.27,-0.11,-64.73,55.99,-2.66
337865,3.59,-8.56,3.52,0.07,0.00,-0.05,-63.83,59.85,-5.77
338938,2.98,-7.41,4.99,0.36,-0.09,0.17,-52.44,66.90,-11.88
340011,1.56,-7.41,7.85,-0.63,0.10,-0.11,-59.24,71.63,-20.02
341084,-1.46,-8.60,4.66,-0.28,-0.19,0.13,-44.55,62.98,-10.79
342157,-0.59,-9.02,5.40,0.16,-0.12,-0.01,-46.81,64.91,-12.23
343233,0.81,-7.58,6.27,-0.02,0.23,-0.08,-52.51,68.66,-16.63
344306,-0.21,-6.45,7.76,0.04,0.08,-0.04,-59.82,71.88,-24.32
345421,0.74,-6.06,7.51,0.05,-0.01,0.16,-58.96,71.94,-23.84
346494,1.98,-6.02,7.26,-0.04,-1.05,0.10,-54.65,71.85,-23.98
347567,3.24,-8.81,3.31,-0.04,0.07,0.01,-34.92,62.92,-15.70
348640,-2.50,-9.31,-2.06,-0.22,0.10,0.23,-49.56,39.99,3.19
349713,-2.82,-9.26,-1.64,0.01,-0.17,0.01,-50.03,41.52,3.22
350786,-2.93,-9.32,-0.54,0.51,0.36,-0.11,-52.54,46.70,2.44
351862,-3.07,-9.48,0.26,0.06,0.01,-0.07,-47.65,48.32,1.90
352935,-1.99,-9.37,2.99,0.37,-0.03,-0.29,-41.79,57.10,-4.90
354008,-1.19,-9.16,3.15,-0.06,-0.00,-0.02,-43.26,57.86,-5.16
355081,-1.24,-9.32,3.17,-0.11,0.03,0.01,-44.62,57.72,-5.98
356154,0.73,-9.37,2.93,-0.04,0.10,-0.07,-40.56,58.48,-7.64
357271,-0.54,-9.88,-1.31,-0.04,0.74,0.15,-53.76,42.79,2.92
358344,-0.97,-9.75,-0.79,0.12,0.27,0.00,-73.47,48.58,-4.44
359417,-0.54,-9.84,-0.54,0.01,0.04,0.01,-79.00,49.96,-9.63
360490,-0.82,-9.78,-0.95,-0.06,-0.07,-0.00,-78.00,48.96,-8.43
361566,-1.20,-9.75,-0.96,0.14,-0.17,-0.05,-74.47,49.12,-5.98
362639,-0.89,-9.38,2.84,0.22,-0.01,-0.11,-57.34,59.13,-4.75
363712,0.34,-7.96,6.38,0.08,0.00,-0.10,-50.96,68.05,-17.19
364785,1.70,-8.54,5.13,-0.08,-0.09,0.13,-39.51,64.85,-14.83
365858,1.34,-8.15,5.28,-0.17,-0.51,0.51,-52.28,66.16,-12.53
366931,1.62,-8.37,5.07,-0.01,-0.05,0.02,-49.62,65.89,-11.63
368047,1.50,-8.46,5.12,-0.03,0.01,-0.01,-48.60,65.14,-12.04
369120,1.44,-8.47,5.26,0.00,0.02,-0.01,-49.21,65.67,-12.83
370195,1.52,-8.44,5.17,-0.02,-0.03,0.00,-49.05,65.55,-13.04
371268,-0.08,-9.17,3.79,0.01,0.04,0.02,-36.07,58.58,-11.55
372341,-0.10,-9.19,3.81,0.01,0.03,-0.00,-35.27,58.73,-11.39
373414,-0.19,-9.20,3.84,-0.00,-0.00,-0.02,-34.80,58.81,-12.23
374487,-0.17,-9.22,3.89,0.02,0.04,-0.01,-34.87,58.45,-12.35
375560,-0.28,-9.19,3.91,-0.01,0.01,-0.02,-34.70,58.84,-11.94
376633,-0.28,-9.27,3.66,0.01,0.03,0.00,-33.67,57.51,-12.31
377706,-0.39,-9.21,3.73,0.00,0.03,-0.00,-33.46,57.22,-11.90
378779,-0.54,-9.15,3.49,-0.02,0.14,-0.08,-33.70,57.23,-10.80
379898,-1.59,-9.53,-0.19,-0.47,-0.69,0.24,-28.75,43.29,-5.38
380971,-1.41,-9.73,-1.09,0.06,-0.05,0.20,-26.88,39.10,-5.16
382044,-0.35,-9.85,-0.43,0.39,0.58,-0.41,-46.57,46.02,2.75
383117,0.56,-9.53,1.27,-0.52,-0.25,0.47,-57.63,54.49,-0.25
384190,-2.81,-9.39,-2.55,-0.02,-0.05,-0.40,-34.42,33.94,2.35
385263,-2.74,-9.87,-0.86,0.53,0.61,0.59,-43.53,39.77,11.25
386336,-2.02,-9.87,-0.99,-0.01,-0.14,-0.02,-14.50,37.20,-2.09
387409,-2.05,-9.74,-0.43,-0.05,-0.04,0.00,-13.59,37.80,-3.67
388485,-1.74,-9.84,-0.10,0.05,-0.11,0.03,-9.03,40.34,-9.68
389558,-0.93,-9.95,-0.01,-0.16,0.76,-0.14,-14.62,44.52,-4.19
390674,-1.83,-10.33,-0.61,-0.16,0.36,-0.62,-40.47,45.79,9.98
391747,0.25,-7.75,-5.88,1.77,3.46,1.07,-25.93,29.06,-6.99
392820,-0.13,-9.01,-5.60,0.06,-0.02,1.06,-87.97,55.06,-36.28
393893,-1.75,-8.07,-1.86,-0.95,1.17,-0.35,-87.26,59.62,-40.40
394966,-1.65,-8.60,-1.85,0.34,1.63,1.32,-91.35,53.57,-48.03
396039,-2.34,-8.85,-1.35,-0.05,1.79,-0.12,-81.53,50.94,-59.51
397115,-3.94,-9.19,0.29,3.41,2.51,0.03,-25.93,27.71,-65.73
398188,-2.48,-8.72,3.09,0.34,-0.48,0.18,-75.24,32.13,-62.89
399261,-3.37,-9.03,2.52,0.27,1.38,-0.45,-66.34,31.70,-67.86
400334,-3.10,-10.82,-3.25,2.74,2.38,-0.04,-23.85,20.65,-43.91
401407,-3.41,-10.37,1.09,1.40,-2.29,-1.97,-50.98,27.89,-72.22
402535,-1.61,-8.88,2.53,0.01,-0.14,-0.03,-98.23,36.51,-43.79
403608,-2.65,-9.05,-1.67,1.18,1.04,0.43,-101.23,50.18,-52.27
404681,-2.70,-9.25,2.22,0.67,-1.00,-0.28,-99.93,53.19,-33.69
405754,-1.73,-11.38,-1.81,0.90,-1.94,0.40,-91.13,53.95,-1.67
406825,-2.50,-9.01,-1.52,-1.67,2.43,-1.09,-26.95,29.30,-46.26
407898,-1.36,-9.77,-0.56,-3.38,-1.72,0.60,-17.71,36.10,-35.14
408971,1.81,-9.96,1.82,0.80,2.17,1.40,-29.41,43.22,-13.87
410044,1.44,-9.89,2.84,-0.11,-0.30,0.33,-69.64,45.92,-11.69
411117,1.67,-9.42,2.87,0.08,-0.15,-0.00,-66.82,48.07,-10.49
412190,-1.16,-10.84,-2.32,0.44,-0.27,-0.59,-65.39,42.08,-7.88
413263,-0.81,-13.77,-2.50,1.59,-6.25,3.92,-63.02,41.63,-58.07
414379,-3.03,-9.24,0.58,4.99,-3.44,0.44,-48.87,49.34,-60.60
415455,-2.59,-8.98,0.64,0.54,-2.59,-0.36,-59.70,45.24,-62.23
416528,-0.08,-10.53,3.77,-0.19,-0.60,0.53,-75.36,43.95,-47.68
417601,-3.11,-12.13,-2.17,0.96,0.45,3.35,-38.85,41.20,-66.81
418674,-1.71,-9.13,0.14,-0.69,-2.12,-1.15,-21.88,48.90,-66.52
419747,-4.45,-9.54,2.24,-1.76,3.14,-0.79,-41.98,58.58,-72.99
420820,-1.57,-10.22,-2.46,0.85,2.32,1.04,-68.34,58.58,-66.00
421893,-0.71,-10.19,0.36,-0.73,-0.33,0.54,-83.10,47.68,-21.13
422966,-2.45,-7.99,1.20,-0.80,0.38,-0.56,-77.55,44.72,-11.68
424042,-0.83,-11.68,-1.01,-0.01,0.25,-0.80,-85.24,47.68,-26.79
425115,-2.65,-8.71,-0.21,-0.96,-0.63,-0.70,-72.41,47.46,-8.29
426231,-0.98,-9.81,1.65,0.20,0.62,-0.15,-70.48,50.76,-6.78
427304,-1.59,-9.81,-0.18,1.02,-0.92,0.56,-68.33,49.05,-5.51
428377,-2.32,-10.36,-1.57,-0.82,1.77,0.57,-75.97,46.51,-10.48
429450,-2.39,-9.60,-2.52,0.24,-1.22,0.12,-84.55,46.95,-24.29
430523,-2.51,-9.60,0.71,0.17,-0.07,-0.03,-73.15,50.32,-9.49
431596,-0.37,-9.60,-1.48,-0.20,0.40,0.05,-85.18,42.55,-20.78
432672,-0.50,-9.79,-2.01,-0.14,0.26,-0.29,-87.07,44.42,-28.90
433745,3.76,-8.99,-3.26,-0.25,0.37,-0.70,-86.55,27.71,-33.57
434818,1.46,-9.99,-2.75,0.02,0.06,-0.42,-87.72,35.53,-32.65
435891,2.29,-9.14,-2.58,0.13,-0.33,-0.11,-87.05,31.70,-27.67
437007,1.00,-12.31,-2.15,-1.33,0.87,0.67,-87.59,44.01,-28.88
438080,8.64,-3.03,-2.52,1.12,0.48,-4.31,-63.88,3.35,-39.30
439153,6.18,-6.27,-4.02,-9.44,0.79,1.39,-73.56,52.97,-7.50
440226,8.48,0.93,-4.81,-1.19,0.52,-2.58,-59.87,-3.55,-39.71
441299,2.05,6.68,-6.45,-1.76,0.32,-0.16,-20.36,11.40,-32.65
442374,4.37,7.00,-0.33,0.38,-0.91,0.82,-31.53,2.94,-25.49
443447,5.34,5.06,-5.02,-0.22,0.18,0.09,-31.73,4.91,-17.19
