Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
338147,2.30,-10.09,-1.08,-0.08,-0.47,-0.66,-55.58,46.23,-71.16
339218,4.34,-9.12,1.23,0.38,-1.04,-0.40,-71.05,29.83,-66.28
340288,5.16,-8.34,1.70,0.02,0.04,0.01,-78.98,23.71,-57.66
341359,4.04,-6.87,5.89,0.37,0.16,-0.14,-48.95,18.58,-70.15
342430,-0.16,-7.07,2.75,0.33,0.63,1.17,-37.28,28.14,-71.37
343544,1.44,-10.43,2.94,0.59,2.36,0.26,-31.23,35.63,-68.17
344618,-0.37,-5.08,7.39,1.06,0.41,0.14,-13.87,36.25,-46.19
345688,-0.39,-5.51,8.26,0.08,0.05,-0.05,-13.30,33.08,-45.56
346759,-1.71,-3.27,7.47,0.30,-1.09,0.48,-13.10,22.86,-39.87
347830,2.08,-9.04,3.88,-0.45,0.92,-1.08,-16.43,42.79,-50.04
348901,0.12,-9.06,4.91,0.30,0.22,0.34,-12.89,35.79,-45.37
349972,0.30,-9.24,5.51,-1.09,-0.98,0.71,-20.30,28.52,-58.07
351042,0.01,-11.08,-2.89,-0.37,0.28,-4.70,-18.36,53.39,-42.78
352113,8.68,-5.82,-3.57,0.70,-0.62,0.12,-48.13,65.95,-56.49
353187,1.26,-9.20,-5.33,-1.06,1.54,0.23,-27.49,52.53,-58.05
354336,2.97,-8.47,-3.91,0.06,0.09,-0.17,-26.16,58.54,-47.02
355406,4.29,-8.47,-3.83,-0.00,0.64,0.16,-30.40,60.13,-49.46
356477,3.80,-9.27,-1.86,0.09,-0.49,0.35,-21.88,54.24,-43.79
357548,5.02,-8.24,-0.55,0.01,-1.52,1.70,-24.47,57.21,-44.77
358619,1.74,-8.28,-0.36,0.60,0.23,-0.07,-20.83,42.50,-56.99
359690,-0.64,-9.21,2.04,0.38,0.09,0.16,-21.09,31.50,-61.36
360760,-2.41,-11.33,5.02,1.68,0.55,0.21,-14.62,21.25,-50.25
361831,0.00,0.00,0.00,25.31,-21.00,0.01,-14.43,19.80,-48.98
362905,4.98,-8.93,-1.32,-1.43,0.50,-0.02,-34.65,53.16,-65.30
363975,4.59,-8.76,1.23,0.13,-0.05,0.07,-34.60,46.54,-69.16
365046,4.00,-8.08,2.99,0.27,0.38,0.06,-28.95,41.27,-67.48
366160,3.74,-6.50,8.24,0.81,0.33,-1.86,-16.14,23.38,-52.59
367231,-9.17,-5.45,8.45,-0.20,0.18,0.90,-18.31,6.49,-43.98
368302,-8.98,-3.29,2.43,0.46,-0.43,-0.69,-28.72,-0.77,-53.13
369373,-8.87,-2.07,3.14,-0.25,1.11,0.51,-31.88,-5.92,-42.41
370443,-9.44,-2.70,1.11,-0.16,-0.05,0.00,-27.55,-4.53,-37.17
371517,-9.39,-2.72,0.84,-0.03,-0.00,-0.00,-27.89,-4.22,-40.50
372588,-6.24,-0.63,7.78,0.55,0.32,-0.00,-37.09,-5.76,-42.34
373658,-8.43,-2.04,4.01,-0.45,0.54,0.62,-30.47,-4.93,-42.52
374729,-9.45,-2.52,1.37,-0.11,0.56,-0.13,-29.33,-1.14,-53.61
375800,-9.42,-0.07,2.87,0.21,-0.23,0.31,-42.85,0.85,-63.12
376913,-8.87,-3.79,0.98,0.19,-0.36,-0.26,-28.54,6.52,-62.89
377984,2.75,-10.93,-1.63,-1.86,0.07,1.11,-58.54,43.16,-73.91
379054,1.35,-8.75,-3.14,0.53,0.67,0.48,-39.84,53.08,-64.75
380125,1.44,-9.26,-1.49,0.04,-0.47,-0.04,-87.11,40.44,-41.83
381199,-0.10,-7.87,-5.21,-0.88,-0.04,-0.64,-75.36,29.61,-9.54
382270,2.65,-8.35,-4.16,-0.13,0.78,0.40,-82.34,25.71,-20.13
383340,3.68,-8.89,-2.63,-0.14,-1.09,-0.69,-86.76,32.29,-30.44
384411,3.13,-9.17,-0.87,1.37,-1.09,0.35,-84.58,33.38,-21.82
385482,1.88,-6.46,8.85,0.46,-0.07,0.24,-82.94,50.61,-27.00
386553,1.88,-4.48,8.89,0.12,-0.05,0.10,-80.61,55.77,-29.14
387623,2.03,-4.19,8.57,-0.38,0.15,-0.27,-76.12,60.25,-30.11
388738,3.34,-8.04,5.45,-0.36,-0.97,-0.03,-77.38,47.16,-14.07
389811,3.87,-7.20,5.92,0.04,0.02,-0.00,-75.02,51.34,-13.94
390882,1.93,-7.72,10.05,-0.02,1.06,-0.29,-76.16,52.69,-16.22
391953,2.34,-9.24,0.29,-0.31,-4.22,0.58,-25.86,50.67,-13.56
393023,2.51,-9.05,-2.18,0.80,-1.03,1.61,-36.44,41.08,-72.39
394094,1.55,-6.82,-2.16,0.08,0.75,-0.11,-32.89,38.79,-66.54
395165,4.75,-7.94,0.78,-0.99,2.34,-1.20,-27.05,45.66,-61.25
396236,3.77,-7.16,4.02,-0.36,-1.59,1.02,-19.73,45.00,-52.16
397306,4.12,-9.08,3.84,1.22,0.21,-0.62,-24.04,44.94,-59.02
398380,2.36,-9.72,4.08,0.75,-2.43,1.72,-28.24,36.29,-65.58
399493,1.83,-9.34,3.83,-0.11,0.41,-0.12,-60.60,29.85,-72.52
400564,2.46,-7.92,5.17,-0.04,0.05,-0.13,-27.16,34.38,-65.67
401635,2.73,-9.64,0.25,-0.11,-0.55,0.26,-25.75,48.42,-56.74
402705,2.07,-11.10,3.91,-0.25,-0.89,0.35,-44.58,34.74,-72.68
403776,2.68,-9.15,2.53,0.52,0.12,-0.01,-73.12,29.20,-64.94
404847,3.71,-9.03,2.73,-0.09,0.36,-0.18,-55.42,31.76,-73.33
405917,3.39,-8.34,1.31,-0.10,0.62,0.37,-48.03,39.42,-73.31
406988,0.94,-8.94,2.39,0.52,-0.15,0.04,-19.75,42.69,-54.88
408062,4.02,-9.28,4.70,1.03,-0.89,0.74,-29.38,29.68,-67.42
409132,4.17,-10.55,3.58,-2.01,-0.98,0.68,-72.16,27.96,-66.56
410203,3.81,-9.07,-1.18,-0.05,-1.07,0.30,-87.46,30.97,-34.95
411317,2.67,-8.80,-2.40,-0.08,0.05,-0.21,-82.08,38.79,-54.93
412388,0.70,-9.17,-3.31,0.11,0.04,0.14,-81.16,47.94,-53.32
413458,-1.21,-10.29,-2.73,-0.05,0.04,0.71,-76.28,53.13,-55.67
414529,-1.42,-9.50,-1.06,0.01,0.07,0.06,-78.28,49.88,-55.50
415600,-0.56,-9.78,-0.80,-0.20,0.11,0.12,-80.69,46.86,-55.12
416673,-1.11,-9.48,-2.41,0.27,0.17,0.36,-73.33,52.21,-59.16
417744,-1.92,-9.01,-2.58,-0.49,0.03,-0.35,-71.69,52.69,-59.68
418815,-0.75,-9.85,-2.22,-0.68,-0.10,0.13,-74.31,50.95,-59.19
419886,-1.81,-9.21,-2.65,-0.07,0.07,0.09,-73.18,54.63,-58.08
420956,-1.57,-9.33,-3.33,0.30,-0.40,-0.19,-74.50,56.15,-55.51
422027,-1.33,-9.82,-2.68,0.10,-0.09,0.21,-74.47,53.26,-57.83
423141,-0.99,-9.14,-2.61,0.20,0.41,-0.07,-74.35,51.11,-58.81
424212,-1.02,-9.26,-2.76,0.22,-0.07,0.04,-72.07,52.12,-60.52
425285,-0.66,-9.41,-2.74,0.18,0.12,-0.04,-72.87,51.46,-60.14
426356,-0.59,-9.57,-2.87,-0.24,0.03,-0.06,-73.57,52.31,-58.83
427427,-2.37,-10.60,-4.22,0.17,0.24,0.05,-70.96,51.53,-61.96
428497,0.40,-10.29,-0.49,-0.05,0.12,-0.05,-66.98,46.99,-66.68
429568,0.14,-10.16,-1.52,-0.15,-0.02,0.32,-69.85,47.62,-64.63
430639,-0.04,-9.74,-0.92,0.13,0.00,-0.11,-71.67,46.61,-64.31
431710,1.12,-10.52,0.12,0.39,0.08,0.03,-74.57,43.32,-62.45
432780,-38.58,-0.95,0.00,8.76,-15.95,-35.97,-69.66,32.17,-67.44
433851,0.88,-8.90,-1.18,0.05,0.05,-0.46,-70.39,44.81,-65.46
434968,0.57,-9.75,-1.23,-0.01,0.05,-0.03,-70.15,45.62,-64.98
436039,0.54,-9.89,-1.25,0.07,0.04,0.01,-66.81,45.54,-67.44
437110,-0.25,-9.62,-0.88,0.14,0.08,0.07,-63.65,45.40,-67.92
438180,0.03,-8.95,0.15,0.37,0.12,-0.22,-58.33,39.26,-71.78
439251,1.20,-8.83,4.62,0.11,0.11,-0.19,-35.19,28.87,-69.45
440322,2.44,-8.32,5.41,0.07,0.21,-0.30,-42.39,24.96,-71.19
441393,1.90,-8.26,5.36,0.06,0.09,-0.07,-33.76,27.24,-68.56
442463,0.73,-9.34,-1.35,0.03,-0.10,-0.21,-69.45,45.57,-65.13
443537,0.37,-9.58,-1.22,0.06,0.00,-0.07,-69.72,46.00,-64.67
444607,0.41,-9.61,-1.06,0.05,0.11,-0.10,-67.74,46.04,-65.52
445721,0.23,-9.50,-1.44,0.24,-0.00,-0.10,-70.04,47.53,-64.98
446792,1.05,-9.37,-1.41,-0.20,-0.35,-0.05,-65.54,46.04,-67.52
447862,0.33,-9.06,-1.40,0.31,0.07,-0.05,-63.87,46.13,-67.36
448933,0.35,-10.74,-0.89,-0.25,-0.12,-0.05,-64.92,45.45,-67.93
450004,0.82,-9.66,-0.94,0.29,0.10,-0.08,-64.98,44.96,-68.01
451075,0.67,-9.50,-0.74,0.01,0.07,-0.33,-66.35,45.44,-66.97
452148,0.22,-10.09,-0.63,-0.09,-0.00,-0.01,-65.81,45.50,-67.42
453219,0.59,-9.51,-1.07,0.19,0.10,0.13,-66.50,46.48,-67.80
454290,1.50,-9.90,-1.26,-0.26,-0.31,0.46,-65.30,44.93,-68.58
455360,0.76,-9.61,-0.65,0.13,-0.03,-0.03,-65.05,44.65,-69.03
456431,0.49,-10.12,-1.34,0.06,0.18,0.02,-65.76,45.69,-68.25
457545,0.70,-10.01,-1.21,0.01,0.08,0.05,-64.95,45.37,-68.14
458615,1.35,-9.51,0.72,0.39,0.61,-0.42,-59.82,38.38,-70.86
459686,1.57,-9.46,1.15,0.19,0.28,-0.28,-56.30,37.66,-72.68
460757,1.98,-9.45,2.50,0.34,0.57,-0.34,-56.07,31.91,-72.96
461830,0.56,-9.22,-2.65,-0.22,0.35,-0.19,-68.24,49.63,-64.37
462901,1.05,-10.04,-4.11,0.62,-1.06,0.57,-65.52,55.04,-62.22
463972,0.22,-10.72,-2.19,-0.10,-0.57,-0.25,-71.97,49.75,-62.67
465043,-1.97,-10.86,0.48,-0.12,1.34,-0.61,-67.90,40.95,-68.90
466113,1.56,-9.16,3.07,0.00,0.28,0.02,-56.09,30.75,-72.38
467184,0.28,-8.64,1.46,-0.18,-0.50,0.06,-59.43,33.98,-71.92
468298,1.15,-9.79,1.64,0.02,-0.24,0.12,-67.92,35.57,-69.48
469369,1.02,-10.00,0.10,-0.10,0.33,0.24,-72.67,41.20,-64.75
470442,0.43,-7.53,3.75,-1.07,0.16,0.31,-40.50,29.82,-72.08
471513,0.11,-8.95,-2.66,-0.02,-1.30,0.49,-17.54,45.48,-45.38
472583,0.14,-8.77,-3.58,0.49,-0.43,0.30,-19.01,45.09,-46.40
473654,0.08,-9.46,-3.19,0.69,-0.03,-0.06,-16.84,43.44,-40.60
474725,1.48,-9.17,-0.18,-0.04,0.22,0.17,-17.70,44.96,-29.25
475796,-0.44,-9.48,-2.49,-0.55,-0.06,-0.31,-18.11,41.46,-33.35
476866,0.61,-7.83,-4.88,-0.02,0.29,-0.08,-19.75,38.09,-31.54
477937,-0.86,-7.17,-8.49,-0.62,0.47,0.35,-20.43,41.89,-37.45
479011,0.10,-7.76,-6.50,0.62,-0.16,0.14,-20.49,41.65,-39.49
480124,-0.48,-7.39,-6.15,-0.08,-0.01,0.54,-26.72,47.08,-52.13
481195,-0.34,-8.23,-4.91,0.96,0.11,0.09,-23.69,45.15,-48.51
482266,-1.06,-7.93,-4.97,0.41,0.03,-0.15,-20.40,41.93,-43.09
483336,0.21,-9.10,-3.54,-0.74,-0.27,0.17,-20.83,41.74,-41.44
484407,-0.16,-8.39,-5.31,0.09,0.12,0.13,-20.58,42.09,-41.60
485478,-0.20,-8.43,-5.24,-0.10,-0.06,-0.04,-22.86,41.49,-44.39
486549,0.88,-8.43,-6.53,0.51,-0.28,-0.09,-28.24,51.10,-50.25
487619,-0.28,-9.07,-4.98,0.63,-0.24,-0.20,-27.23,44.23,-56.47
488693,-1.07,-8.71,-4.13,-0.23,0.03,0.08,-30.42,48.47,-56.36
489764,-0.46,-8.78,-4.10,-0.97,0.11,-0.12,-26.21,48.85,-49.80
490877,0.30,-8.35,-5.11,-0.19,-0.09,-0.24,-32.10,53.67,-53.41
491948,0.53,-10.30,-0.28,0.62,-0.75,0.24,-38.92,41.95,-66.68
493019,0.23,-9.74,-4.53,-0.71,-0.02,0.22,-25.31,48.20,-48.39
494089,-0.24,-8.00,-5.40,-0.45,0.07,-0.08,-20.77,42.44,-40.51
495160,0.52,-7.75,-4.66,0.41,0.33,-0.19,-19.88,42.43,-39.46
496231,0.47,-8.47,-5.16,-0.66,0.10,0.55,-19.86,41.35,-38.10
497304,-0.46,-9.07,-5.92,0.03,0.10,-0.06,-21.57,43.13,-43.06
498375,0.40,-8.37,-4.96,0.38,0.01,-0.06,-19.99,41.84,-40.69
499446,0.38,-8.48,-4.49,0.19,-0.01,-0.00,-24.22,48.51,-45.94
500517,-0.35,-8.53,-4.72,-0.12,0.17,0.14,-25.14,46.59,-49.55
501587,0.36,-9.66,-3.16,0.16,0.38,-0.45,-24.61,45.25,-51.37
502701,1.26,-9.42,2.94,0.60,-1.39,0.13,-52.44,30.01,-71.29
503772,0.70,-10.03,-0.17,1.32,1.68,0.05,-83.37,41.11,-53.58
504842,1.57,-8.21,-0.95,0.24,1.42,-0.22,-82.77,40.47,-55.20
505916,-0.60,-9.52,-2.79,0.04,0.08,0.11,-68.14,52.06,-63.78
506986,-0.28,-9.35,-3.18,0.41,-0.25,-0.12,-69.92,53.60,-61.90
508057,-0.66,-9.25,-2.42,-0.06,0.09,-0.07,-70.77,50.42,-62.99
509128,-0.90,-9.07,-2.36,-0.31,-0.17,0.29,-69.82,54.57,-61.27
510199,-1.42,-10.39,-3.59,0.13,0.15,0.10,-67.14,53.74,-62.91
511269,-1.46,-7.90,-2.05,-0.07,0.07,-0.33,-67.20,53.46,-63.65
512340,-2.09,-13.00,-3.21,0.80,0.05,-0.38,-70.39,53.36,-60.61
513411,0.11,-9.16,-1.23,-0.04,-0.06,-0.23,-76.26,45.76,-60.96
514526,2.31,-8.78,1.60,1.13,-0.44,-0.79,-77.76,32.49,-62.42
515597,3.22,-9.22,2.49,-0.36,2.07,-0.65,-85.05,34.51,-50.16
516668,5.11,-10.02,3.59,-1.96,-2.96,-1.62,-79.63,22.01,-53.60
517739,1.92,-8.76,-1.28,0.89,0.52,-0.54,-88.78,34.03,-33.97
518809,1.56,-6.19,5.13,0.57,-0.74,0.83,-35.27,23.71,-66.28
519880,-5.37,-11.14,-1.57,-0.55,0.50,-1.16,-27.36,45.47,-59.60
520951,1.46,-8.82,-2.93,2.79,-1.18,1.62,-21.18,47.52,-26.13
522021,-1.68,-10.18,-0.21,0.38,-0.34,0.46,-16.03,38.44,-37.45
523092,0.47,-10.36,-1.74,1.24,-0.70,-0.48,-17.67,43.60,-38.97
524166,1.96,0.19,2.06,9.54,6.66,1.00,-28.05,3.98,-40.22
525290,-4.57,6.42,-2.15,0.39,-0.26,1.22,-32.80,39.58,-5.01
526360,4.25,8.54,-4.35,2.11,2.01,2.60,-49.69,37.53,2.05
527431,5.99,6.39,-0.20,0.08,-0.43,-0.59,-65.43,33.27,-0.31
528502,-0.10,8.68,4.93,-0.77,1.24,-0.18,-47.71,6.72,-9.38
529572,6.39,4.04,5.93,-0.03,0.44,0.04,-62.20,3.81,-16.94
530643,1.87,3.88,8.44,-0.01,-0.07,-0.16,-59.75,-0.99,-26.40
531714,3.23,5.18,7.69,0.00,-0.06,0.01,-60.96,0.79,-21.57
532787,3.22,5.25,7.64,0.42,0.02,0.10,-60.32,1.58,-20.26
