AnnotationTime_s,Behavior,Time,Time_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
52.15599321768619,stand,52219.0,52.219,-1.05,-9.61,-1.49,-0.27,-1.29,0.11,-87.77,44.5,-33.91
53.15899308725708,eat,53290.0,53.29,-0.56,-9.05,-3.75,0.12,-0.01,0.31,-86.25,42.05,-23.94
54.161992956827966,eat,54361.0,54.361,-1.17,-9.37,-3.15,0.31,-0.09,-0.14,-86.04,44.65,-25.11
55.16499282639886,eat,55434.0,55.434,-0.12,-9.43,-2.53,0.2,0.1,-0.06,-86.29,41.95,-26.13
56.167992695969744,eat,56505.0,56.505,-0.03,-9.51,-2.36,-0.0,-0.07,0.02,-86.99,42.01,-26.97
57.17099256554063,eat,57576.0,57.576,-0.27,-8.68,-1.95,-0.21,0.1,-0.32,-86.67,42.05,-24.58
58.17399243511152,eat,58647.0,58.647,-0.58,-9.04,-3.57,0.01,0.04,0.26,-86.85,43.25,-25.99
59.17699230468241,eat,58647.0,58.647,-0.58,-9.04,-3.57,0.01,0.04,0.26,-86.85,43.25,-25.99
60.1799921742533,eat,59718.0,59.718,-0.43,-9.08,-3.06,0.31,0.31,0.04,-85.88,43.63,-24.28
61.182992043824186,eat,60788.0,60.788,-0.23,-10.27,-2.58,-0.32,-0.04,0.23,-86.28,41.3,-24.5
62.18599191339507,eat,61859.0,61.859,-0.55,-9.52,-2.76,-0.1,-0.05,-0.14,-85.69,41.49,-23.9
63.18899178296597,eat,62930.0,62.93,-0.0,-9.4,-2.79,0.03,0.01,0.03,-87.09,40.92,-25.45
64.19199165253686,eat,64047.0,64.047,-0.59,-9.74,-1.73,0.07,0.16,0.02,-86.13,43.95,-24.64
65.19499152210774,sit,65118.0,65.118,-0.32,-9.03,-0.18,0.97,-0.95,-0.06,-85.6,45.94,-23.85
66.19799139167863,sit,66188.0,66.188,-1.2,-8.25,4.67,-0.56,-2.01,1.19,-59.05,57.35,-8.93
67.20099126124951,sit,67259.0,67.259,0.43,-9.1,5.35,0.29,0.5,-0.23,-34.26,56.78,-15.23
68.2039911308204,sit,68330.0,68.33,0.86,-7.75,6.24,0.03,0.04,0.04,-38.15,60.9,-17.47
69.2069910003913,sit,69401.0,69.401,0.99,-7.99,5.39,-0.42,0.71,-0.29,-42.77,59.85,-13.02
70.20999086996218,stand,70472.0,70.472,-1.55,-9.25,-1.56,-0.13,-1.39,-0.04,-30.55,34.76,-6.91
71.21299073953307,stand,71542.0,71.542,-1.87,-10.33,-2.67,-0.0,0.33,-0.3,-48.38,26.95,-0.57
72.21599060910395,stand,72613.0,72.613,3.82,-9.95,-4.19,-0.78,1.15,-1.1,-37.61,26.6,-2.37
73.21899047867484,stand,73687.0,73.687,-0.58,-9.3,3.3,0.07,-0.62,0.03,-32.33,48.36,-10.19
74.22199034824574,stand,73687.0,73.687,-0.58,-9.3,3.3,0.07,-0.62,0.03,-32.33,48.36,-10.19
75.22499021781663,stand,74800.0,74.8,0.15,-7.71,5.08,0.56,1.08,-0.68,-45.6,58.68,-10.7
76.22799008738751,stand,75870.0,75.87,0.33,-8.12,4.71,0.15,-0.27,0.72,-68.09,56.62,-12.2
77.2309899569584,stand,76941.0,76.941,-0.4,-8.74,4.82,0.03,0.04,-0.02,-43.73,56.43,-9.49
78.23398982652928,stand,78012.0,78.012,-0.47,-8.64,4.88,-0.03,-0.04,0.01,-40.97,55.82,-10.82
79.23698969610017,stand,79083.0,79.083,-0.48,-8.73,4.98,-0.04,0.07,0.0,-37.45,55.25,-12.28
80.23998956567107,stand,80153.0,80.153,-0.59,-8.7,4.74,0.05,0.07,0.01,-38.63,55.07,-10.8
81.24298943524195,stand,81224.0,81.224,0.82,-9.45,2.65,-0.09,0.71,-0.29,-58.13,50.85,-3.81
82.24598930481284,stand,82298.0,82.298,-0.05,-9.38,1.24,-0.23,-0.2,0.17,-73.63,46.4,-8.93
83.24898917438372,stand,83368.0,83.368,-1.07,-9.78,0.85,0.04,-0.02,-0.04,-45.89,44.02,-1.36
84.25198904395461,stand,84439.0,84.439,-1.3,-9.53,-0.16,0.49,-0.36,-0.0,-39.46,39.81,-2.24
85.25498891352551,stand,85510.0,85.51,-1.68,-9.4,2.89,0.47,-0.33,0.12,-32.86,45.89,-8.67
86.2579887830964,sit,86581.0,86.581,2.26,-8.4,8.9,0.29,0.11,0.26,-35.43,60.22,-20.99
87.26098865266728,sit,87694.0,87.694,1.14,-7.1,6.95,0.03,0.05,0.0,-34.0,59.82,-23.21
88.26398852223817,sit,88765.0,88.765,0.9,-7.07,6.9,0.02,-0.2,0.44,-31.69,58.9,-24.6
89.26698839180905,sit,88765.0,88.765,0.9,-7.07,6.9,0.02,-0.2,0.44,-31.69,58.9,-24.6
90.26998826137996,sit,89836.0,89.836,0.59,-7.24,7.06,0.21,-0.07,0.09,-30.97,58.37,-24.22
91.27298813095084,sit,90906.0,90.906,0.91,-7.11,6.87,-0.03,-0.35,0.42,-24.28,53.67,-29.92
92.27598800052172,sit,91980.0,91.98,0.37,-7.38,6.83,-0.07,0.12,-0.11,-28.41,56.46,-23.28
93.2789878700926,sit,93051.0,93.051,0.44,-8.2,5.72,-0.0,0.04,-0.04,-40.4,58.23,-14.75
94.28198773966348,sit,94121.0,94.121,0.54,-8.2,5.64,0.04,0.02,-0.01,-39.14,59.15,-15.1
95.2849876092344,sit,95192.0,95.192,0.66,-8.46,5.36,0.0,0.04,-0.01,-38.42,58.05,-14.4
96.28798747880528,sit,96263.0,96.263,0.65,-9.09,2.95,0.46,0.55,-0.46,-45.88,53.55,-6.87
97.29098734837616,sit,97333.0,97.333,1.17,-8.72,4.5,0.03,1.67,-0.72,-69.28,56.69,-12.29
98.29398721794703,sit,98446.0,98.446,-0.89,-8.94,4.2,-0.26,-0.77,0.43,-75.52,54.28,-15.83
99.29698708751792,sit,99517.0,99.517,-1.16,-9.77,1.3,-0.73,-0.42,0.51,-34.73,42.33,-5.48
100.29998695708883,lay down,100590.0,100.59,0.72,-10.16,1.52,0.18,0.12,-0.05,-45.98,49.59,-3.24
101.30298682665972,lay down,101661.0,101.661,1.47,-4.73,8.21,0.88,0.57,-0.74,-83.95,50.37,-29.98
102.3059866962306,lay down,102732.0,102.732,-0.45,-6.77,6.71,-0.9,0.01,0.33,-86.01,48.19,-37.96
103.30898656580148,lay down,103803.0,103.803,-2.55,-8.54,4.95,0.01,-0.24,-0.09,-82.91,51.11,-43.06
104.31198643537238,lay down,103803.0,103.803,-2.55,-8.54,4.95,0.01,-0.24,-0.09,-82.91,51.11,-43.06
105.31498630494328,lay down,104873.0,104.873,-1.25,-6.93,7.12,-0.08,0.15,-0.35,-83.19,52.7,-38.54
106.31798617451416,lay down,105944.0,105.944,-0.04,-5.77,8.27,0.36,-0.1,-0.09,-85.6,47.4,-39.62
107.32098604408505,lay down,107015.0,107.015,0.4,-5.16,8.64,0.07,-0.06,-0.02,-85.88,47.57,-39.07
108.32398591365592,lay down,108086.0,108.086,0.43,-4.67,8.9,0.12,-0.01,0.08,-85.33,47.75,-38.54
